system:index,area,class_id,file,territory,year,.geo
0_4_7,31639.985711775655,33,CERRADO_col7_gapfill_incidence_v1,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_0,1839281.1379894293,3,CERRADO_col7_gapfill_incidence_v1,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_1,3206724.0467989286,4,CERRADO_col7_gapfill_incidence_v1,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_2,82901.37648836033,11,CERRADO_col7_gapfill_incidence_v1,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_3,318468.94443267037,12,CERRADO_col7_gapfill_incidence_v1,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_4,1290097.5784641807,15,CERRADO_col7_gapfill_incidence_v1,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_5,61593.57653317586,21,CERRADO_col7_gapfill_incidence_v1,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_6,85463.70261019298,25,CERRADO_col7_gapfill_incidence_v1,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_7,54998.8386730714,33,CERRADO_col7_gapfill_incidence_v1,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,741542.5141421085,3,CERRADO_col7_gapfill_incidence_v1,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_1,6148730.205996365,4,CERRADO_col7_gapfill_incidence_v1,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_2,89747.49803909271,11,CERRADO_col7_gapfill_incidence_v1,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_3,792168.6873883299,12,CERRADO_col7_gapfill_incidence_v1,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_4,25828.040048858595,15,CERRADO_col7_gapfill_incidence_v1,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_5,245374.4254517048,21,CERRADO_col7_gapfill_incidence_v1,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_6,50753.022287408014,25,CERRADO_col7_gapfill_incidence_v1,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_7,2850.2887810546845,33,CERRADO_col7_gapfill_incidence_v1,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,975653.805335286,3,CERRADO_col7_gapfill_incidence_v1,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_1,3407558.7761044167,4,CERRADO_col7_gapfill_incidence_v1,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_2,300775.8302899174,11,CERRADO_col7_gapfill_incidence_v1,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_3,1993850.3185194533,12,CERRADO_col7_gapfill_incidence_v1,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_4,165718.7718031701,15,CERRADO_col7_gapfill_incidence_v1,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_5,55965.771600705564,19,CERRADO_col7_gapfill_incidence_v1,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_6,117105.54241035202,21,CERRADO_col7_gapfill_incidence_v1,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_7,39420.02018305672,25,CERRADO_col7_gapfill_incidence_v1,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_8,8152.710423712157,33,CERRADO_col7_gapfill_incidence_v1,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,2987834.842697951,3,CERRADO_col7_gapfill_incidence_v1,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_1,3546045.8262226586,4,CERRADO_col7_gapfill_incidence_v1,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_2,3858243.093518047,11,CERRADO_col7_gapfill_incidence_v1,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_3,414421.884850946,12,CERRADO_col7_gapfill_incidence_v1,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_4,1344142.107475188,15,CERRADO_col7_gapfill_incidence_v1,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_5,32947.0681261957,19,CERRADO_col7_gapfill_incidence_v1,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_6,268342.604065664,21,CERRADO_col7_gapfill_incidence_v1,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_7,65848.9544576051,25,CERRADO_col7_gapfill_incidence_v1,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_8,135899.08165947374,33,CERRADO_col7_gapfill_incidence_v1,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,2255354.424441811,3,CERRADO_col7_gapfill_incidence_v1,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_1,5318857.295732446,4,CERRADO_col7_gapfill_incidence_v1,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_2,158871.76018065837,11,CERRADO_col7_gapfill_incidence_v1,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_3,530270.062231889,12,CERRADO_col7_gapfill_incidence_v1,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_4,4604223.235511238,15,CERRADO_col7_gapfill_incidence_v1,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_5,29575.63404416492,19,CERRADO_col7_gapfill_incidence_v1,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_6,600202.6295404483,21,CERRADO_col7_gapfill_incidence_v1,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_7,105918.92116659558,25,CERRADO_col7_gapfill_incidence_v1,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_8,34092.77929453217,33,CERRADO_col7_gapfill_incidence_v1,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_0,302121.1256146685,3,CERRADO_col7_gapfill_incidence_v1,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_1,2061600.9197117365,4,CERRADO_col7_gapfill_incidence_v1,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_2,70085.76904062508,11,CERRADO_col7_gapfill_incidence_v1,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_3,1031692.8355549454,12,CERRADO_col7_gapfill_incidence_v1,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
