system:index,area,class_id,file,territory,year,.geo
0_11_4,977233.4345324133,21,CERRADO_col7_gapfill_incidence_temporal_v1,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_5,71282.61378284282,25,CERRADO_col7_gapfill_incidence_temporal_v1,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_6,33211.09947487181,33,CERRADO_col7_gapfill_incidence_temporal_v1,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,158791.61908757646,3,CERRADO_col7_gapfill_incidence_temporal_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_1,4060518.0250126137,4,CERRADO_col7_gapfill_incidence_temporal_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_2,45329.782585553,11,CERRADO_col7_gapfill_incidence_temporal_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_3,621599.5084390092,12,CERRADO_col7_gapfill_incidence_temporal_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_4,375314.9962370494,21,CERRADO_col7_gapfill_incidence_temporal_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_5,64890.34716112112,25,CERRADO_col7_gapfill_incidence_temporal_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_6,3634.0191765259137,33,CERRADO_col7_gapfill_incidence_temporal_v1,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,434029.1298999601,3,CERRADO_col7_gapfill_incidence_temporal_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_1,6834884.955628255,4,CERRADO_col7_gapfill_incidence_temporal_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_2,196856.43611370283,11,CERRADO_col7_gapfill_incidence_temporal_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_3,2262291.0947081605,12,CERRADO_col7_gapfill_incidence_temporal_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_4,1290141.2706023946,21,CERRADO_col7_gapfill_incidence_temporal_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_5,61194.362191473265,25,CERRADO_col7_gapfill_incidence_temporal_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_6,16996.489473895133,33,CERRADO_col7_gapfill_incidence_temporal_v1,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,1010579.4296716534,3,CERRADO_col7_gapfill_incidence_temporal_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_1,1868580.9737505128,4,CERRADO_col7_gapfill_incidence_temporal_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_2,44295.879256964225,11,CERRADO_col7_gapfill_incidence_temporal_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_3,332253.99945539207,12,CERRADO_col7_gapfill_incidence_temporal_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_4,2471033.901328131,21,CERRADO_col7_gapfill_incidence_temporal_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_5,136148.2306834382,25,CERRADO_col7_gapfill_incidence_temporal_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_6,14101.548581933492,33,CERRADO_col7_gapfill_incidence_temporal_v1,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,942509.4628090668,3,CERRADO_col7_gapfill_incidence_temporal_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_1,2644552.312820217,4,CERRADO_col7_gapfill_incidence_temporal_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_2,55151.08610972937,11,CERRADO_col7_gapfill_incidence_temporal_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_3,194394.35907744127,12,CERRADO_col7_gapfill_incidence_temporal_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_4,1300189.7198445264,21,CERRADO_col7_gapfill_incidence_temporal_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_5,45498.54864978643,25,CERRADO_col7_gapfill_incidence_temporal_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_6,5616.629584356689,33,CERRADO_col7_gapfill_incidence_temporal_v1,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,1493697.6047473678,3,CERRADO_col7_gapfill_incidence_temporal_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_1,3167191.970121884,4,CERRADO_col7_gapfill_incidence_temporal_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_2,143281.0735551265,11,CERRADO_col7_gapfill_incidence_temporal_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_3,207203.05294639367,12,CERRADO_col7_gapfill_incidence_temporal_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_4,1063731.1532493806,21,CERRADO_col7_gapfill_incidence_temporal_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_5,62224.17029840174,25,CERRADO_col7_gapfill_incidence_temporal_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_6,20043.91071195672,33,CERRADO_col7_gapfill_incidence_temporal_v1,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,6899679.823623182,3,CERRADO_col7_gapfill_incidence_temporal_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1,3994285.708237051,4,CERRADO_col7_gapfill_incidence_temporal_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_2,154739.93328490359,11,CERRADO_col7_gapfill_incidence_temporal_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_3,1392267.4550421897,12,CERRADO_col7_gapfill_incidence_temporal_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_4,1917715.7975575475,21,CERRADO_col7_gapfill_incidence_temporal_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_5,104617.0390028866,25,CERRADO_col7_gapfill_incidence_temporal_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_6,17976.03653012087,33,CERRADO_col7_gapfill_incidence_temporal_v1,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,675630.7853110813,3,CERRADO_col7_gapfill_incidence_temporal_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_1,2044927.8372851403,4,CERRADO_col7_gapfill_incidence_temporal_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_2,120763.8050254894,11,CERRADO_col7_gapfill_incidence_temporal_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_3,218919.48924915236,12,CERRADO_col7_gapfill_incidence_temporal_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_4,2010731.1775267909,21,CERRADO_col7_gapfill_incidence_temporal_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_5,58078.47397251571,25,CERRADO_col7_gapfill_incidence_temporal_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_6,10219.26969488525,33,CERRADO_col7_gapfill_incidence_temporal_v1,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,411380.91039297724,3,CERRADO_col7_gapfill_incidence_temporal_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_1,3076427.0152914138,4,CERRADO_col7_gapfill_incidence_temporal_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_2,130703.47642603166,11,CERRADO_col7_gapfill_incidence_temporal_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_3,234092.079693533,12,CERRADO_col7_gapfill_incidence_temporal_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_4,1830661.8780061973,21,CERRADO_col7_gapfill_incidence_temporal_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_5,43370.73580387565,25,CERRADO_col7_gapfill_incidence_temporal_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_6,6461.819466265874,33,CERRADO_col7_gapfill_incidence_temporal_v1,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,1054557.8972257695,3,CERRADO_col7_gapfill_incidence_temporal_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_1,602544.6874258812,4,CERRADO_col7_gapfill_incidence_temporal_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_2,365717.1141396607,11,CERRADO_col7_gapfill_incidence_temporal_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_3,145973.36612815774,12,CERRADO_col7_gapfill_incidence_temporal_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_4,6122943.580437638,21,CERRADO_col7_gapfill_incidence_temporal_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_5,115673.04293311891,25,CERRADO_col7_gapfill_incidence_temporal_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_6,79109.81993819523,33,CERRADO_col7_gapfill_incidence_temporal_v1,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,652462.5022529797,3,CERRADO_col7_gapfill_incidence_temporal_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_1,1013025.6592618938,4,CERRADO_col7_gapfill_incidence_temporal_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_2,68858.1619078121,11,CERRADO_col7_gapfill_incidence_temporal_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_3,74345.73546313273,12,CERRADO_col7_gapfill_incidence_temporal_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_4,1346939.1615680032,21,CERRADO_col7_gapfill_incidence_temporal_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_5,13777.514333032084,25,CERRADO_col7_gapfill_incidence_temporal_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_6,3862.060923657227,33,CERRADO_col7_gapfill_incidence_temporal_v1,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,932494.0278135138,3,CERRADO_col7_gapfill_incidence_temporal_v1,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
