"","Prediction","Reference","Freq","region","year","file"
"7740","4","25",0,5,1991,"mapbiomas_collection70_integration_v2"
"7741","12","25",0,5,1991,"mapbiomas_collection70_integration_v2"
"7742","21","25",3,5,1991,"mapbiomas_collection70_integration_v2"
"7743","25","25",0,5,1991,"mapbiomas_collection70_integration_v2"
"7744","33","25",0,5,1991,"mapbiomas_collection70_integration_v2"
"7745","3","33",0,5,1991,"mapbiomas_collection70_integration_v2"
"7746","4","33",0,5,1991,"mapbiomas_collection70_integration_v2"
"7747","12","33",0,5,1991,"mapbiomas_collection70_integration_v2"
"7748","21","33",0,5,1991,"mapbiomas_collection70_integration_v2"
"7749","25","33",0,5,1991,"mapbiomas_collection70_integration_v2"
"7750","33","33",6,5,1991,"mapbiomas_collection70_integration_v2"
"7751","3","3",127,6,1991,"mapbiomas_collection70_integration_v2"
"7752","4","3",9,6,1991,"mapbiomas_collection70_integration_v2"
"7753","12","3",1,6,1991,"mapbiomas_collection70_integration_v2"
"7754","21","3",28,6,1991,"mapbiomas_collection70_integration_v2"
"7755","25","3",0,6,1991,"mapbiomas_collection70_integration_v2"
"7756","33","3",0,6,1991,"mapbiomas_collection70_integration_v2"
"7757","3","4",57,6,1991,"mapbiomas_collection70_integration_v2"
"7758","4","4",196,6,1991,"mapbiomas_collection70_integration_v2"
"7759","12","4",21,6,1991,"mapbiomas_collection70_integration_v2"
"7760","21","4",60,6,1991,"mapbiomas_collection70_integration_v2"
"7761","25","4",0,6,1991,"mapbiomas_collection70_integration_v2"
"7762","33","4",0,6,1991,"mapbiomas_collection70_integration_v2"
"7763","3","12",3,6,1991,"mapbiomas_collection70_integration_v2"
"7764","4","12",17,6,1991,"mapbiomas_collection70_integration_v2"
"7765","12","12",6,6,1991,"mapbiomas_collection70_integration_v2"
"7766","21","12",10,6,1991,"mapbiomas_collection70_integration_v2"
"7767","25","12",0,6,1991,"mapbiomas_collection70_integration_v2"
"7768","33","12",0,6,1991,"mapbiomas_collection70_integration_v2"
"7769","3","21",11,6,1991,"mapbiomas_collection70_integration_v2"
"7770","4","21",8,6,1991,"mapbiomas_collection70_integration_v2"
"7771","12","21",0,6,1991,"mapbiomas_collection70_integration_v2"
"7772","21","21",104,6,1991,"mapbiomas_collection70_integration_v2"
"7773","25","21",0,6,1991,"mapbiomas_collection70_integration_v2"
"7774","33","21",0,6,1991,"mapbiomas_collection70_integration_v2"
"7775","3","25",0,6,1991,"mapbiomas_collection70_integration_v2"
"7776","4","25",0,6,1991,"mapbiomas_collection70_integration_v2"
"7777","12","25",0,6,1991,"mapbiomas_collection70_integration_v2"
"7778","21","25",1,6,1991,"mapbiomas_collection70_integration_v2"
"7779","25","25",0,6,1991,"mapbiomas_collection70_integration_v2"
"7780","33","25",0,6,1991,"mapbiomas_collection70_integration_v2"
"7781","3","33",0,6,1991,"mapbiomas_collection70_integration_v2"
"7782","4","33",0,6,1991,"mapbiomas_collection70_integration_v2"
"7783","12","33",0,6,1991,"mapbiomas_collection70_integration_v2"
"7784","21","33",0,6,1991,"mapbiomas_collection70_integration_v2"
"7785","25","33",0,6,1991,"mapbiomas_collection70_integration_v2"
"7786","33","33",4,6,1991,"mapbiomas_collection70_integration_v2"
"7787","3","3",48,7,1991,"mapbiomas_collection70_integration_v2"
"7788","4","3",24,7,1991,"mapbiomas_collection70_integration_v2"
"7789","12","3",0,7,1991,"mapbiomas_collection70_integration_v2"
"7790","21","3",0,7,1991,"mapbiomas_collection70_integration_v2"
"7791","25","3",0,7,1991,"mapbiomas_collection70_integration_v2"
"7792","3","4",44,7,1991,"mapbiomas_collection70_integration_v2"
"7793","4","4",651,7,1991,"mapbiomas_collection70_integration_v2"
"7794","12","4",11,7,1991,"mapbiomas_collection70_integration_v2"
"7795","21","4",16,7,1991,"mapbiomas_collection70_integration_v2"
"7796","25","4",0,7,1991,"mapbiomas_collection70_integration_v2"
"7797","3","12",0,7,1991,"mapbiomas_collection70_integration_v2"
"7798","4","12",57,7,1991,"mapbiomas_collection70_integration_v2"
"7799","12","12",4,7,1991,"mapbiomas_collection70_integration_v2"
"7800","21","12",18,7,1991,"mapbiomas_collection70_integration_v2"
"7801","25","12",0,7,1991,"mapbiomas_collection70_integration_v2"
"7802","3","21",1,7,1991,"mapbiomas_collection70_integration_v2"
"7803","4","21",12,7,1991,"mapbiomas_collection70_integration_v2"
"7804","12","21",0,7,1991,"mapbiomas_collection70_integration_v2"
"7805","21","21",13,7,1991,"mapbiomas_collection70_integration_v2"
"7806","25","21",0,7,1991,"mapbiomas_collection70_integration_v2"
"7807","3","25",0,7,1991,"mapbiomas_collection70_integration_v2"
"7808","4","25",0,7,1991,"mapbiomas_collection70_integration_v2"
"7809","12","25",0,7,1991,"mapbiomas_collection70_integration_v2"
"7810","21","25",3,7,1991,"mapbiomas_collection70_integration_v2"
"7811","25","25",0,7,1991,"mapbiomas_collection70_integration_v2"
"7812","3","3",70,8,1991,"mapbiomas_collection70_integration_v2"
"7813","4","3",16,8,1991,"mapbiomas_collection70_integration_v2"
"7814","12","3",0,8,1991,"mapbiomas_collection70_integration_v2"
"7815","21","3",0,8,1991,"mapbiomas_collection70_integration_v2"
"7816","33","3",0,8,1991,"mapbiomas_collection70_integration_v2"
"7817","3","4",38,8,1991,"mapbiomas_collection70_integration_v2"
"7818","4","4",282,8,1991,"mapbiomas_collection70_integration_v2"
"7819","12","4",49,8,1991,"mapbiomas_collection70_integration_v2"
"7820","21","4",29,8,1991,"mapbiomas_collection70_integration_v2"
"7821","33","4",0,8,1991,"mapbiomas_collection70_integration_v2"
"7822","3","12",4,8,1991,"mapbiomas_collection70_integration_v2"
"7823","4","12",64,8,1991,"mapbiomas_collection70_integration_v2"
"7824","12","12",102,8,1991,"mapbiomas_collection70_integration_v2"
"7825","21","12",15,8,1991,"mapbiomas_collection70_integration_v2"
"7826","33","12",0,8,1991,"mapbiomas_collection70_integration_v2"
"7827","3","21",2,8,1991,"mapbiomas_collection70_integration_v2"
"7828","4","21",2,8,1991,"mapbiomas_collection70_integration_v2"
"7829","12","21",4,8,1991,"mapbiomas_collection70_integration_v2"
"7830","21","21",27,8,1991,"mapbiomas_collection70_integration_v2"
"7831","33","21",0,8,1991,"mapbiomas_collection70_integration_v2"
"7832","3","33",0,8,1991,"mapbiomas_collection70_integration_v2"
"7833","4","33",0,8,1991,"mapbiomas_collection70_integration_v2"
"7834","12","33",0,8,1991,"mapbiomas_collection70_integration_v2"
"7835","21","33",0,8,1991,"mapbiomas_collection70_integration_v2"
"7836","33","33",1,8,1991,"mapbiomas_collection70_integration_v2"
"7837","3","3",203,9,1991,"mapbiomas_collection70_integration_v2"
"7838","4","3",9,9,1991,"mapbiomas_collection70_integration_v2"
"7839","12","3",0,9,1991,"mapbiomas_collection70_integration_v2"
"7840","21","3",6,9,1991,"mapbiomas_collection70_integration_v2"
"7841","25","3",0,9,1991,"mapbiomas_collection70_integration_v2"
"7842","33","3",0,9,1991,"mapbiomas_collection70_integration_v2"
"7843","3","4",71,9,1991,"mapbiomas_collection70_integration_v2"
"7844","4","4",141,9,1991,"mapbiomas_collection70_integration_v2"
"7845","12","4",56,9,1991,"mapbiomas_collection70_integration_v2"
"7846","21","4",29,9,1991,"mapbiomas_collection70_integration_v2"
"7847","25","4",0,9,1991,"mapbiomas_collection70_integration_v2"
"7848","33","4",0,9,1991,"mapbiomas_collection70_integration_v2"
"7849","3","12",6,9,1991,"mapbiomas_collection70_integration_v2"
"7850","4","12",17,9,1991,"mapbiomas_collection70_integration_v2"
"7851","12","12",297,9,1991,"mapbiomas_collection70_integration_v2"
"7852","21","12",7,9,1991,"mapbiomas_collection70_integration_v2"
"7853","25","12",0,9,1991,"mapbiomas_collection70_integration_v2"
"7854","33","12",1,9,1991,"mapbiomas_collection70_integration_v2"
"7855","3","21",1,9,1991,"mapbiomas_collection70_integration_v2"
"7856","4","21",4,9,1991,"mapbiomas_collection70_integration_v2"
"7857","12","21",16,9,1991,"mapbiomas_collection70_integration_v2"
"7858","21","21",127,9,1991,"mapbiomas_collection70_integration_v2"
"7859","25","21",0,9,1991,"mapbiomas_collection70_integration_v2"
"7860","33","21",0,9,1991,"mapbiomas_collection70_integration_v2"
"7861","3","25",0,9,1991,"mapbiomas_collection70_integration_v2"
"7862","4","25",0,9,1991,"mapbiomas_collection70_integration_v2"
"7863","12","25",0,9,1991,"mapbiomas_collection70_integration_v2"
"7864","21","25",1,9,1991,"mapbiomas_collection70_integration_v2"
"7865","25","25",0,9,1991,"mapbiomas_collection70_integration_v2"
"7866","33","25",0,9,1991,"mapbiomas_collection70_integration_v2"
"7867","3","33",5,9,1991,"mapbiomas_collection70_integration_v2"
"7868","4","33",0,9,1991,"mapbiomas_collection70_integration_v2"
"7869","12","33",2,9,1991,"mapbiomas_collection70_integration_v2"
"7870","21","33",0,9,1991,"mapbiomas_collection70_integration_v2"
"7871","25","33",0,9,1991,"mapbiomas_collection70_integration_v2"
"7872","33","33",15,9,1991,"mapbiomas_collection70_integration_v2"
"7873","3","3",230,10,1991,"mapbiomas_collection70_integration_v2"
"7874","4","3",11,10,1991,"mapbiomas_collection70_integration_v2"
"7875","12","3",0,10,1991,"mapbiomas_collection70_integration_v2"
"7876","21","3",9,10,1991,"mapbiomas_collection70_integration_v2"
"7877","25","3",0,10,1991,"mapbiomas_collection70_integration_v2"
"7878","33","3",0,10,1991,"mapbiomas_collection70_integration_v2"
"7879","3","4",141,10,1991,"mapbiomas_collection70_integration_v2"
"7880","4","4",237,10,1991,"mapbiomas_collection70_integration_v2"
"7881","12","4",26,10,1991,"mapbiomas_collection70_integration_v2"
"7882","21","4",96,10,1991,"mapbiomas_collection70_integration_v2"
"7883","25","4",0,10,1991,"mapbiomas_collection70_integration_v2"
"7884","33","4",0,10,1991,"mapbiomas_collection70_integration_v2"
"7885","3","12",2,10,1991,"mapbiomas_collection70_integration_v2"
"7886","4","12",3,10,1991,"mapbiomas_collection70_integration_v2"
"7887","12","12",26,10,1991,"mapbiomas_collection70_integration_v2"
"7888","21","12",22,10,1991,"mapbiomas_collection70_integration_v2"
"7889","25","12",0,10,1991,"mapbiomas_collection70_integration_v2"
"7890","33","12",0,10,1991,"mapbiomas_collection70_integration_v2"
"7891","3","21",20,10,1991,"mapbiomas_collection70_integration_v2"
"7892","4","21",32,10,1991,"mapbiomas_collection70_integration_v2"
"7893","12","21",18,10,1991,"mapbiomas_collection70_integration_v2"
"7894","21","21",539,10,1991,"mapbiomas_collection70_integration_v2"
"7895","25","21",0,10,1991,"mapbiomas_collection70_integration_v2"
"7896","33","21",0,10,1991,"mapbiomas_collection70_integration_v2"
"7897","3","25",0,10,1991,"mapbiomas_collection70_integration_v2"
"7898","4","25",1,10,1991,"mapbiomas_collection70_integration_v2"
"7899","12","25",0,10,1991,"mapbiomas_collection70_integration_v2"
"7900","21","25",1,10,1991,"mapbiomas_collection70_integration_v2"
"7901","25","25",0,10,1991,"mapbiomas_collection70_integration_v2"
"7902","33","25",0,10,1991,"mapbiomas_collection70_integration_v2"
"7903","3","33",3,10,1991,"mapbiomas_collection70_integration_v2"
"7904","4","33",0,10,1991,"mapbiomas_collection70_integration_v2"
"7905","12","33",2,10,1991,"mapbiomas_collection70_integration_v2"
"7906","21","33",0,10,1991,"mapbiomas_collection70_integration_v2"
"7907","25","33",0,10,1991,"mapbiomas_collection70_integration_v2"
"7908","33","33",14,10,1991,"mapbiomas_collection70_integration_v2"
"7909","3","3",13,11,1991,"mapbiomas_collection70_integration_v2"
"7910","4","3",5,11,1991,"mapbiomas_collection70_integration_v2"
"7911","12","3",0,11,1991,"mapbiomas_collection70_integration_v2"
"7912","21","3",0,11,1991,"mapbiomas_collection70_integration_v2"
"7913","25","3",0,11,1991,"mapbiomas_collection70_integration_v2"
"7914","33","3",0,11,1991,"mapbiomas_collection70_integration_v2"
"7915","3","4",19,11,1991,"mapbiomas_collection70_integration_v2"
"7916","4","4",82,11,1991,"mapbiomas_collection70_integration_v2"
"7917","12","4",21,11,1991,"mapbiomas_collection70_integration_v2"
"7918","21","4",23,11,1991,"mapbiomas_collection70_integration_v2"
"7919","25","4",0,11,1991,"mapbiomas_collection70_integration_v2"
"7920","33","4",1,11,1991,"mapbiomas_collection70_integration_v2"
"7921","3","12",0,11,1991,"mapbiomas_collection70_integration_v2"
"7922","4","12",28,11,1991,"mapbiomas_collection70_integration_v2"
"7923","12","12",41,11,1991,"mapbiomas_collection70_integration_v2"
"7924","21","12",13,11,1991,"mapbiomas_collection70_integration_v2"
"7925","25","12",0,11,1991,"mapbiomas_collection70_integration_v2"
"7926","33","12",0,11,1991,"mapbiomas_collection70_integration_v2"
"7927","3","21",5,11,1991,"mapbiomas_collection70_integration_v2"
"7928","4","21",19,11,1991,"mapbiomas_collection70_integration_v2"
"7929","12","21",6,11,1991,"mapbiomas_collection70_integration_v2"
"7930","21","21",70,11,1991,"mapbiomas_collection70_integration_v2"
"7931","25","21",0,11,1991,"mapbiomas_collection70_integration_v2"
"7932","33","21",0,11,1991,"mapbiomas_collection70_integration_v2"
"7933","3","25",0,11,1991,"mapbiomas_collection70_integration_v2"
"7934","4","25",0,11,1991,"mapbiomas_collection70_integration_v2"
"7935","12","25",0,11,1991,"mapbiomas_collection70_integration_v2"
"7936","21","25",2,11,1991,"mapbiomas_collection70_integration_v2"
"7937","25","25",0,11,1991,"mapbiomas_collection70_integration_v2"
"7938","33","25",0,11,1991,"mapbiomas_collection70_integration_v2"
"7939","3","33",1,11,1991,"mapbiomas_collection70_integration_v2"
"7940","4","33",0,11,1991,"mapbiomas_collection70_integration_v2"
"7941","12","33",0,11,1991,"mapbiomas_collection70_integration_v2"
"7942","21","33",0,11,1991,"mapbiomas_collection70_integration_v2"
"7943","25","33",0,11,1991,"mapbiomas_collection70_integration_v2"
"7944","33","33",1,11,1991,"mapbiomas_collection70_integration_v2"
"7945","3","3",67,12,1991,"mapbiomas_collection70_integration_v2"
"7946","4","3",10,12,1991,"mapbiomas_collection70_integration_v2"
"7947","12","3",1,12,1991,"mapbiomas_collection70_integration_v2"
"7948","21","3",1,12,1991,"mapbiomas_collection70_integration_v2"
"7949","33","3",0,12,1991,"mapbiomas_collection70_integration_v2"
"7950","3","4",101,12,1991,"mapbiomas_collection70_integration_v2"
"7951","4","4",319,12,1991,"mapbiomas_collection70_integration_v2"
"7952","12","4",48,12,1991,"mapbiomas_collection70_integration_v2"
"7953","21","4",67,12,1991,"mapbiomas_collection70_integration_v2"
"7954","33","4",0,12,1991,"mapbiomas_collection70_integration_v2"
"7955","3","12",2,12,1991,"mapbiomas_collection70_integration_v2"
"7956","4","12",7,12,1991,"mapbiomas_collection70_integration_v2"
"7957","12","12",13,12,1991,"mapbiomas_collection70_integration_v2"
"7958","21","12",4,12,1991,"mapbiomas_collection70_integration_v2"
"7959","33","12",0,12,1991,"mapbiomas_collection70_integration_v2"
"7960","3","21",4,12,1991,"mapbiomas_collection70_integration_v2"
"7961","4","21",36,12,1991,"mapbiomas_collection70_integration_v2"
"7962","12","21",17,12,1991,"mapbiomas_collection70_integration_v2"
"7963","21","21",171,12,1991,"mapbiomas_collection70_integration_v2"
"7964","33","21",0,12,1991,"mapbiomas_collection70_integration_v2"
"7965","3","33",1,12,1991,"mapbiomas_collection70_integration_v2"
"7966","4","33",0,12,1991,"mapbiomas_collection70_integration_v2"
"7967","12","33",0,12,1991,"mapbiomas_collection70_integration_v2"
"7968","21","33",0,12,1991,"mapbiomas_collection70_integration_v2"
"7969","33","33",2,12,1991,"mapbiomas_collection70_integration_v2"
"7970","3","3",14,13,1991,"mapbiomas_collection70_integration_v2"
"7971","4","3",7,13,1991,"mapbiomas_collection70_integration_v2"
"7972","12","3",1,13,1991,"mapbiomas_collection70_integration_v2"
"7973","21","3",0,13,1991,"mapbiomas_collection70_integration_v2"
"7974","25","3",0,13,1991,"mapbiomas_collection70_integration_v2"
"7975","33","3",0,13,1991,"mapbiomas_collection70_integration_v2"
"7976","3","4",54,13,1991,"mapbiomas_collection70_integration_v2"
"7977","4","4",388,13,1991,"mapbiomas_collection70_integration_v2"
"7978","12","4",11,13,1991,"mapbiomas_collection70_integration_v2"
"7979","21","4",13,13,1991,"mapbiomas_collection70_integration_v2"
"7980","25","4",0,13,1991,"mapbiomas_collection70_integration_v2"
"7981","33","4",0,13,1991,"mapbiomas_collection70_integration_v2"
"7982","3","12",0,13,1991,"mapbiomas_collection70_integration_v2"
"7983","4","12",75,13,1991,"mapbiomas_collection70_integration_v2"
"7984","12","12",34,13,1991,"mapbiomas_collection70_integration_v2"
"7985","21","12",7,13,1991,"mapbiomas_collection70_integration_v2"
"7986","25","12",0,13,1991,"mapbiomas_collection70_integration_v2"
"7987","33","12",1,13,1991,"mapbiomas_collection70_integration_v2"
"7988","3","21",0,13,1991,"mapbiomas_collection70_integration_v2"
"7989","4","21",13,13,1991,"mapbiomas_collection70_integration_v2"
"7990","12","21",1,13,1991,"mapbiomas_collection70_integration_v2"
"7991","21","21",19,13,1991,"mapbiomas_collection70_integration_v2"
"7992","25","21",0,13,1991,"mapbiomas_collection70_integration_v2"
"7993","33","21",0,13,1991,"mapbiomas_collection70_integration_v2"
"7994","3","25",0,13,1991,"mapbiomas_collection70_integration_v2"
"7995","4","25",0,13,1991,"mapbiomas_collection70_integration_v2"
"7996","12","25",0,13,1991,"mapbiomas_collection70_integration_v2"
"7997","21","25",6,13,1991,"mapbiomas_collection70_integration_v2"
"7998","25","25",0,13,1991,"mapbiomas_collection70_integration_v2"
"7999","33","25",0,13,1991,"mapbiomas_collection70_integration_v2"
"8000","3","33",1,13,1991,"mapbiomas_collection70_integration_v2"
"8001","4","33",0,13,1991,"mapbiomas_collection70_integration_v2"
"8002","12","33",0,13,1991,"mapbiomas_collection70_integration_v2"
"8003","21","33",0,13,1991,"mapbiomas_collection70_integration_v2"
"8004","25","33",0,13,1991,"mapbiomas_collection70_integration_v2"
"8005","33","33",2,13,1991,"mapbiomas_collection70_integration_v2"
"8006","3","3",28,14,1991,"mapbiomas_collection70_integration_v2"
"8007","4","3",11,14,1991,"mapbiomas_collection70_integration_v2"
"8008","12","3",1,14,1991,"mapbiomas_collection70_integration_v2"
"8009","21","3",0,14,1991,"mapbiomas_collection70_integration_v2"
"8010","25","3",0,14,1991,"mapbiomas_collection70_integration_v2"
"8011","33","3",0,14,1991,"mapbiomas_collection70_integration_v2"
"8012","3","4",56,14,1991,"mapbiomas_collection70_integration_v2"
"8013","4","4",624,14,1991,"mapbiomas_collection70_integration_v2"
"8014","12","4",39,14,1991,"mapbiomas_collection70_integration_v2"
"8015","21","4",58,14,1991,"mapbiomas_collection70_integration_v2"
"8016","25","4",0,14,1991,"mapbiomas_collection70_integration_v2"
"8017","33","4",0,14,1991,"mapbiomas_collection70_integration_v2"
"8018","3","12",3,14,1991,"mapbiomas_collection70_integration_v2"
"8019","4","12",165,14,1991,"mapbiomas_collection70_integration_v2"
"8020","12","12",105,14,1991,"mapbiomas_collection70_integration_v2"
"8021","21","12",28,14,1991,"mapbiomas_collection70_integration_v2"
"8022","25","12",0,14,1991,"mapbiomas_collection70_integration_v2"
"8023","33","12",1,14,1991,"mapbiomas_collection70_integration_v2"
"8024","3","21",4,14,1991,"mapbiomas_collection70_integration_v2"
"8025","4","21",25,14,1991,"mapbiomas_collection70_integration_v2"
"8026","12","21",3,14,1991,"mapbiomas_collection70_integration_v2"
"8027","21","21",149,14,1991,"mapbiomas_collection70_integration_v2"
"8028","25","21",0,14,1991,"mapbiomas_collection70_integration_v2"
"8029","33","21",0,14,1991,"mapbiomas_collection70_integration_v2"
"8030","3","25",0,14,1991,"mapbiomas_collection70_integration_v2"
"8031","4","25",1,14,1991,"mapbiomas_collection70_integration_v2"
"8032","12","25",0,14,1991,"mapbiomas_collection70_integration_v2"
"8033","21","25",2,14,1991,"mapbiomas_collection70_integration_v2"
"8034","25","25",0,14,1991,"mapbiomas_collection70_integration_v2"
"8035","33","25",0,14,1991,"mapbiomas_collection70_integration_v2"
"8036","3","33",0,14,1991,"mapbiomas_collection70_integration_v2"
"8037","4","33",0,14,1991,"mapbiomas_collection70_integration_v2"
"8038","12","33",0,14,1991,"mapbiomas_collection70_integration_v2"
"8039","21","33",0,14,1991,"mapbiomas_collection70_integration_v2"
"8040","25","33",0,14,1991,"mapbiomas_collection70_integration_v2"
"8041","33","33",1,14,1991,"mapbiomas_collection70_integration_v2"
"8042","3","3",101,15,1991,"mapbiomas_collection70_integration_v2"
"8043","4","3",27,15,1991,"mapbiomas_collection70_integration_v2"
"8044","12","3",4,15,1991,"mapbiomas_collection70_integration_v2"
"8045","21","3",2,15,1991,"mapbiomas_collection70_integration_v2"
"8046","25","3",0,15,1991,"mapbiomas_collection70_integration_v2"
"8047","33","3",1,15,1991,"mapbiomas_collection70_integration_v2"
"8048","3","4",50,15,1991,"mapbiomas_collection70_integration_v2"
"8049","4","4",120,15,1991,"mapbiomas_collection70_integration_v2"
"8050","12","4",57,15,1991,"mapbiomas_collection70_integration_v2"
"8051","21","4",31,15,1991,"mapbiomas_collection70_integration_v2"
"8052","25","4",0,15,1991,"mapbiomas_collection70_integration_v2"
"8053","33","4",1,15,1991,"mapbiomas_collection70_integration_v2"
"8054","3","12",1,15,1991,"mapbiomas_collection70_integration_v2"
"8055","4","12",3,15,1991,"mapbiomas_collection70_integration_v2"
"8056","12","12",23,15,1991,"mapbiomas_collection70_integration_v2"
"8057","21","12",14,15,1991,"mapbiomas_collection70_integration_v2"
"8058","25","12",0,15,1991,"mapbiomas_collection70_integration_v2"
"8059","33","12",0,15,1991,"mapbiomas_collection70_integration_v2"
"8060","3","21",20,15,1991,"mapbiomas_collection70_integration_v2"
"8061","4","21",25,15,1991,"mapbiomas_collection70_integration_v2"
"8062","12","21",22,15,1991,"mapbiomas_collection70_integration_v2"
"8063","21","21",291,15,1991,"mapbiomas_collection70_integration_v2"
"8064","25","21",0,15,1991,"mapbiomas_collection70_integration_v2"
"8065","33","21",0,15,1991,"mapbiomas_collection70_integration_v2"
"8066","3","25",0,15,1991,"mapbiomas_collection70_integration_v2"
"8067","4","25",1,15,1991,"mapbiomas_collection70_integration_v2"
"8068","12","25",0,15,1991,"mapbiomas_collection70_integration_v2"
"8069","21","25",3,15,1991,"mapbiomas_collection70_integration_v2"
"8070","25","25",0,15,1991,"mapbiomas_collection70_integration_v2"
"8071","33","25",1,15,1991,"mapbiomas_collection70_integration_v2"
"8072","3","33",0,15,1991,"mapbiomas_collection70_integration_v2"
"8073","4","33",0,15,1991,"mapbiomas_collection70_integration_v2"
"8074","12","33",0,15,1991,"mapbiomas_collection70_integration_v2"
"8075","21","33",0,15,1991,"mapbiomas_collection70_integration_v2"
"8076","25","33",0,15,1991,"mapbiomas_collection70_integration_v2"
"8077","33","33",3,15,1991,"mapbiomas_collection70_integration_v2"
"8078","3","3",78,16,1991,"mapbiomas_collection70_integration_v2"
"8079","4","3",4,16,1991,"mapbiomas_collection70_integration_v2"
"8080","12","3",0,16,1991,"mapbiomas_collection70_integration_v2"
"8081","21","3",2,16,1991,"mapbiomas_collection70_integration_v2"
"8082","25","3",0,16,1991,"mapbiomas_collection70_integration_v2"
"8083","33","3",0,16,1991,"mapbiomas_collection70_integration_v2"
"8084","3","4",56,16,1991,"mapbiomas_collection70_integration_v2"
"8085","4","4",125,16,1991,"mapbiomas_collection70_integration_v2"
"8086","12","4",34,16,1991,"mapbiomas_collection70_integration_v2"
"8087","21","4",26,16,1991,"mapbiomas_collection70_integration_v2"
"8088","25","4",0,16,1991,"mapbiomas_collection70_integration_v2"
"8089","33","4",0,16,1991,"mapbiomas_collection70_integration_v2"
"8090","3","12",3,16,1991,"mapbiomas_collection70_integration_v2"
"8091","4","12",3,16,1991,"mapbiomas_collection70_integration_v2"
"8092","12","12",15,16,1991,"mapbiomas_collection70_integration_v2"
"8093","21","12",7,16,1991,"mapbiomas_collection70_integration_v2"
"8094","25","12",0,16,1991,"mapbiomas_collection70_integration_v2"
"8095","33","12",0,16,1991,"mapbiomas_collection70_integration_v2"
"8096","3","21",3,16,1991,"mapbiomas_collection70_integration_v2"
"8097","4","21",15,16,1991,"mapbiomas_collection70_integration_v2"
"8098","12","21",20,16,1991,"mapbiomas_collection70_integration_v2"
"8099","21","21",104,16,1991,"mapbiomas_collection70_integration_v2"
"8100","25","21",0,16,1991,"mapbiomas_collection70_integration_v2"
"8101","33","21",0,16,1991,"mapbiomas_collection70_integration_v2"
"8102","3","25",0,16,1991,"mapbiomas_collection70_integration_v2"
"8103","4","25",0,16,1991,"mapbiomas_collection70_integration_v2"
"8104","12","25",0,16,1991,"mapbiomas_collection70_integration_v2"
"8105","21","25",1,16,1991,"mapbiomas_collection70_integration_v2"
"8106","25","25",0,16,1991,"mapbiomas_collection70_integration_v2"
"8107","33","25",0,16,1991,"mapbiomas_collection70_integration_v2"
"8108","3","33",2,16,1991,"mapbiomas_collection70_integration_v2"
"8109","4","33",0,16,1991,"mapbiomas_collection70_integration_v2"
"8110","12","33",0,16,1991,"mapbiomas_collection70_integration_v2"
"8111","21","33",0,16,1991,"mapbiomas_collection70_integration_v2"
"8112","25","33",0,16,1991,"mapbiomas_collection70_integration_v2"
"8113","33","33",1,16,1991,"mapbiomas_collection70_integration_v2"
"8114","3","3",135,17,1991,"mapbiomas_collection70_integration_v2"
"8115","4","3",12,17,1991,"mapbiomas_collection70_integration_v2"
"8116","12","3",1,17,1991,"mapbiomas_collection70_integration_v2"
"8117","21","3",0,17,1991,"mapbiomas_collection70_integration_v2"
"8118","25","3",0,17,1991,"mapbiomas_collection70_integration_v2"
"8119","33","3",1,17,1991,"mapbiomas_collection70_integration_v2"
"8120","3","4",59,17,1991,"mapbiomas_collection70_integration_v2"
"8121","4","4",88,17,1991,"mapbiomas_collection70_integration_v2"
"8122","12","4",44,17,1991,"mapbiomas_collection70_integration_v2"
"8123","21","4",50,17,1991,"mapbiomas_collection70_integration_v2"
"8124","25","4",0,17,1991,"mapbiomas_collection70_integration_v2"
"8125","33","4",0,17,1991,"mapbiomas_collection70_integration_v2"
"8126","3","12",3,17,1991,"mapbiomas_collection70_integration_v2"
"8127","4","12",2,17,1991,"mapbiomas_collection70_integration_v2"
"8128","12","12",20,17,1991,"mapbiomas_collection70_integration_v2"
"8129","21","12",2,17,1991,"mapbiomas_collection70_integration_v2"
"8130","25","12",0,17,1991,"mapbiomas_collection70_integration_v2"
"8131","33","12",0,17,1991,"mapbiomas_collection70_integration_v2"
"8132","3","21",7,17,1991,"mapbiomas_collection70_integration_v2"
"8133","4","21",7,17,1991,"mapbiomas_collection70_integration_v2"
"8134","12","21",9,17,1991,"mapbiomas_collection70_integration_v2"
"8135","21","21",87,17,1991,"mapbiomas_collection70_integration_v2"
"8136","25","21",0,17,1991,"mapbiomas_collection70_integration_v2"
"8137","33","21",0,17,1991,"mapbiomas_collection70_integration_v2"
"8138","3","25",0,17,1991,"mapbiomas_collection70_integration_v2"
"8139","4","25",0,17,1991,"mapbiomas_collection70_integration_v2"
"8140","12","25",0,17,1991,"mapbiomas_collection70_integration_v2"
"8141","21","25",2,17,1991,"mapbiomas_collection70_integration_v2"
"8142","25","25",0,17,1991,"mapbiomas_collection70_integration_v2"
"8143","33","25",0,17,1991,"mapbiomas_collection70_integration_v2"
"8144","3","33",1,17,1991,"mapbiomas_collection70_integration_v2"
"8145","4","33",0,17,1991,"mapbiomas_collection70_integration_v2"
"8146","12","33",2,17,1991,"mapbiomas_collection70_integration_v2"
"8147","21","33",1,17,1991,"mapbiomas_collection70_integration_v2"
"8148","25","33",0,17,1991,"mapbiomas_collection70_integration_v2"
"8149","33","33",3,17,1991,"mapbiomas_collection70_integration_v2"
"8150","3","3",691,18,1991,"mapbiomas_collection70_integration_v2"
