"","value","variable","region","year","file"
"AccuracyPValue394",1.08938923098294e-31,"AccuracyPValue",15,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue394",NA,"McnemarPValue",15,1995,"mapbiomas_collection70_integration_v2"
"Class: 3494",0.824101796407186,"Class: 3",15,1995,"mapbiomas_collection70_integration_v2"
"Class: 4394",0.678800213776896,"Class: 4",15,1995,"mapbiomas_collection70_integration_v2"
"Class: 12394",0.736324077911314,"Class: 12",15,1995,"mapbiomas_collection70_integration_v2"
"Class: 21394",0.843187789629462,"Class: 21",15,1995,"mapbiomas_collection70_integration_v2"
"Class: 25325",0.5,"Class: 25",15,1995,"mapbiomas_collection70_integration_v2"
"Class: 33356",0.99749373433584,"Class: 33",15,1995,"mapbiomas_collection70_integration_v2"
"Accuracy395",0.674,"Accuracy",16,1995,"mapbiomas_collection70_integration_v2"
"Kappa395",0.547664505816535,"Kappa",16,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower395",0.630974723141846,"AccuracyLower",16,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper395",0.714952705659998,"AccuracyUpper",16,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull395",0.462,"AccuracyNull",16,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue395",9.98877056060987e-22,"AccuracyPValue",16,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue395",NA,"McnemarPValue",16,1995,"mapbiomas_collection70_integration_v2"
"Class: 3495",0.891633565044687,"Class: 3",16,1995,"mapbiomas_collection70_integration_v2"
"Class: 4395",0.723201210190058,"Class: 4",16,1995,"mapbiomas_collection70_integration_v2"
"Class: 12395",0.71063346644742,"Class: 12",16,1995,"mapbiomas_collection70_integration_v2"
"Class: 21395",0.865992647058824,"Class: 21",16,1995,"mapbiomas_collection70_integration_v2"
"Class: 25326",0.5,"Class: 25",16,1995,"mapbiomas_collection70_integration_v2"
"Class: 33357",0.666666666666667,"Class: 33",16,1995,"mapbiomas_collection70_integration_v2"
"Accuracy396",0.645522388059702,"Accuracy",17,1995,"mapbiomas_collection70_integration_v2"
"Kappa396",0.522333175424361,"Kappa",17,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower396",0.60337771816545,"AccuracyLower",17,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper396",0.686052428752536,"AccuracyUpper",17,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull396",0.421641791044776,"AccuracyNull",17,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue396",1.48871875568446e-25,"AccuracyPValue",17,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue396",NA,"McnemarPValue",17,1995,"mapbiomas_collection70_integration_v2"
"Class: 3496",0.870228475898579,"Class: 3",17,1995,"mapbiomas_collection70_integration_v2"
"Class: 4396",0.65399657436483,"Class: 4",17,1995,"mapbiomas_collection70_integration_v2"
"Class: 12396",0.805961754780652,"Class: 12",17,1995,"mapbiomas_collection70_integration_v2"
"Class: 21396",0.854656934306569,"Class: 21",17,1995,"mapbiomas_collection70_integration_v2"
"Class: 25327",0.5,"Class: 25",17,1995,"mapbiomas_collection70_integration_v2"
"Class: 33358",0.833333333333333,"Class: 33",17,1995,"mapbiomas_collection70_integration_v2"
"Accuracy397",0.811855670103093,"Accuracy",18,1995,"mapbiomas_collection70_integration_v2"
"Kappa397",0.717879489450923,"Kappa",18,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower397",0.791506330829643,"AccuracyLower",18,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper397",0.831017627151415,"AccuracyUpper",18,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull397",0.460051546391753,"AccuracyNull",18,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue397",2.49462879399595e-179,"AccuracyPValue",18,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue397",NA,"McnemarPValue",18,1995,"mapbiomas_collection70_integration_v2"
"Class: 3497",0.903712320250296,"Class: 3",18,1995,"mapbiomas_collection70_integration_v2"
"Class: 4397",0.76808125145726,"Class: 4",18,1995,"mapbiomas_collection70_integration_v2"
"Class: 12397",0.757093663911846,"Class: 12",18,1995,"mapbiomas_collection70_integration_v2"
"Class: 21397",0.935267857142857,"Class: 21",18,1995,"mapbiomas_collection70_integration_v2"
"Class: 25328",0.5,"Class: 25",18,1995,"mapbiomas_collection70_integration_v2"
"Class: 33359",0.749677419354839,"Class: 33",18,1995,"mapbiomas_collection70_integration_v2"
"Accuracy398",0.797979797979798,"Accuracy",19,1995,"mapbiomas_collection70_integration_v2"
"Kappa398",0.672137933889429,"Kappa",19,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower398",0.755006246273828,"AccuracyLower",19,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper398",0.836433179268873,"AccuracyUpper",19,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull398",0.547979797979798,"AccuracyNull",19,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue398",1.80472881426414e-25,"AccuracyPValue",19,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue398",NA,"McnemarPValue",19,1995,"mapbiomas_collection70_integration_v2"
"Class: 3498",0.891901149987766,"Class: 3",19,1995,"mapbiomas_collection70_integration_v2"
"Class: 4398",0.733832302455806,"Class: 4",19,1995,"mapbiomas_collection70_integration_v2"
"Class: 12398",0.698624548315654,"Class: 12",19,1995,"mapbiomas_collection70_integration_v2"
"Class: 21398",0.911386865072214,"Class: 21",19,1995,"mapbiomas_collection70_integration_v2"
"Class: 25329",0.5,"Class: 25",19,1995,"mapbiomas_collection70_integration_v2"
"Class: 33360",0.75,"Class: 33",19,1995,"mapbiomas_collection70_integration_v2"
"Accuracy399",0.755868544600939,"Accuracy",20,1995,"mapbiomas_collection70_integration_v2"
"Kappa399",0.618790306273904,"Kappa",20,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower399",0.725581443479481,"AccuracyLower",20,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper399",0.784373874798065,"AccuracyUpper",20,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull399",0.491784037558685,"AccuracyNull",20,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue399",4.78622055855423e-56,"AccuracyPValue",20,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue399",NA,"McnemarPValue",20,1995,"mapbiomas_collection70_integration_v2"
"Class: 3499",0.906369542777339,"Class: 3",20,1995,"mapbiomas_collection70_integration_v2"
"Class: 4399",0.744678332109961,"Class: 4",20,1995,"mapbiomas_collection70_integration_v2"
"Class: 12399",0.69944377267231,"Class: 12",20,1995,"mapbiomas_collection70_integration_v2"
"Class: 21399",0.889988810926709,"Class: 21",20,1995,"mapbiomas_collection70_integration_v2"
"Class: 25330",0.5,"Class: 25",20,1995,"mapbiomas_collection70_integration_v2"
"Class: 33361",0.833333333333333,"Class: 33",20,1995,"mapbiomas_collection70_integration_v2"
"Accuracy400",0.90713476783692,"Accuracy",21,1995,"mapbiomas_collection70_integration_v2"
"Kappa400",0.740763681280321,"Kappa",21,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower400",0.886041436499075,"AccuracyLower",21,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper400",0.925460741466375,"AccuracyUpper",21,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull400",0.802944507361268,"AccuracyNull",21,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue400",1.76275360643074e-17,"AccuracyPValue",21,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue400",NA,"McnemarPValue",21,1995,"mapbiomas_collection70_integration_v2"
"Class: 3500",0.930087110385191,"Class: 3",21,1995,"mapbiomas_collection70_integration_v2"
"Class: 4400",0.720717304149962,"Class: 4",21,1995,"mapbiomas_collection70_integration_v2"
"Class: 12400",0.795920745920746,"Class: 12",21,1995,"mapbiomas_collection70_integration_v2"
"Class: 21400",0.936550589303374,"Class: 21",21,1995,"mapbiomas_collection70_integration_v2"
"Class: 25331",0.5,"Class: 25",21,1995,"mapbiomas_collection70_integration_v2"
"Class: 33362",1,"Class: 33",21,1995,"mapbiomas_collection70_integration_v2"
"Accuracy401",0.825613079019074,"Accuracy",22,1995,"mapbiomas_collection70_integration_v2"
"Kappa401",0.705235680939712,"Kappa",22,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower401",0.782844222506606,"AccuracyLower",22,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper401",0.86303330818327,"AccuracyUpper",22,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull401",0.574931880108992,"AccuracyNull",22,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue401",1.06670607177327e-24,"AccuracyPValue",22,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue401",NA,"McnemarPValue",22,1995,"mapbiomas_collection70_integration_v2"
"Class: 3501",0.85210582628149,"Class: 3",22,1995,"mapbiomas_collection70_integration_v2"
"Class: 4401",0.738359653591442,"Class: 4",22,1995,"mapbiomas_collection70_integration_v2"
"Class: 12401",0.788036902601331,"Class: 12",22,1995,"mapbiomas_collection70_integration_v2"
"Class: 21401",0.917076801555475,"Class: 21",22,1995,"mapbiomas_collection70_integration_v2"
"Class: 33363",1,"Class: 33",22,1995,"mapbiomas_collection70_integration_v2"
"Accuracy402",0.892241379310345,"Accuracy",23,1995,"mapbiomas_collection70_integration_v2"
"Kappa402",0.723280975832145,"Kappa",23,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower402",0.866801763620738,"AccuracyLower",23,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper402",0.91429336518547,"AccuracyUpper",23,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull402",0.76867816091954,"AccuracyNull",23,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue402",3.86688898863974e-17,"AccuracyPValue",23,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue402",NA,"McnemarPValue",23,1995,"mapbiomas_collection70_integration_v2"
"Class: 3502",0.887375951996307,"Class: 3",23,1995,"mapbiomas_collection70_integration_v2"
"Class: 4402",0.633583572532568,"Class: 4",23,1995,"mapbiomas_collection70_integration_v2"
"Class: 12402",0.673170101427741,"Class: 12",23,1995,"mapbiomas_collection70_integration_v2"
"Class: 21402",0.95368897660649,"Class: 21",23,1995,"mapbiomas_collection70_integration_v2"
"Class: 33364",0.958333333333333,"Class: 33",23,1995,"mapbiomas_collection70_integration_v2"
"Accuracy403",0.742160278745645,"Accuracy",24,1995,"mapbiomas_collection70_integration_v2"
"Kappa403",0.618071384576651,"Kappa",24,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower403",0.704313601645317,"AccuracyLower",24,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper403",0.77749342726868,"AccuracyUpper",24,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull403",0.452961672473868,"AccuracyNull",24,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue403",5.2911853468824e-45,"AccuracyPValue",24,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue403",NA,"McnemarPValue",24,1995,"mapbiomas_collection70_integration_v2"
"Class: 3503",0.810659898477157,"Class: 3",24,1995,"mapbiomas_collection70_integration_v2"
"Class: 4403",0.712410775961317,"Class: 4",24,1995,"mapbiomas_collection70_integration_v2"
"Class: 12403",0.834580882789758,"Class: 12",24,1995,"mapbiomas_collection70_integration_v2"
"Class: 21403",0.878821656050955,"Class: 21",24,1995,"mapbiomas_collection70_integration_v2"
"Class: 33365",0.5,"Class: 33",24,1995,"mapbiomas_collection70_integration_v2"
"Accuracy404",0.835616438356164,"Accuracy",25,1995,"mapbiomas_collection70_integration_v2"
"Kappa404",0.676514032496307,"Kappa",25,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower404",0.793531605131948,"AccuracyLower",25,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper404",0.872151993279236,"AccuracyUpper",25,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull404",0.66027397260274,"AccuracyNull",25,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue404",4.73612946731976e-14,"AccuracyPValue",25,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue404",0.021016026830455,"McnemarPValue",25,1995,"mapbiomas_collection70_integration_v2"
"Class: 3504",0.862358490566038,"Class: 3",25,1995,"mapbiomas_collection70_integration_v2"
"Class: 4404",0.653886554621849,"Class: 4",25,1995,"mapbiomas_collection70_integration_v2"
"Class: 12404",0.738538681948424,"Class: 12",25,1995,"mapbiomas_collection70_integration_v2"
"Class: 21404",0.88569133984741,"Class: 21",25,1995,"mapbiomas_collection70_integration_v2"
"Accuracy405",0.914285714285714,"Accuracy",26,1995,"mapbiomas_collection70_integration_v2"
"Kappa405",0.728310869865219,"Kappa",26,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower405",0.88698831489796,"AccuracyLower",26,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper405",0.936793506628618,"AccuracyUpper",26,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull405",0.820952380952381,"AccuracyNull",26,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue405",9.5547159115016e-10,"AccuracyPValue",26,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue405",NA,"McnemarPValue",26,1995,"mapbiomas_collection70_integration_v2"
"Class: 3505",0.909910056703383,"Class: 3",26,1995,"mapbiomas_collection70_integration_v2"
"Class: 4405",0.63030888030888,"Class: 4",26,1995,"mapbiomas_collection70_integration_v2"
"Class: 12405",0.604275015602247,"Class: 12",26,1995,"mapbiomas_collection70_integration_v2"
"Class: 21405",0.928247025719504,"Class: 21",26,1995,"mapbiomas_collection70_integration_v2"
"Class: 33366",1,"Class: 33",26,1995,"mapbiomas_collection70_integration_v2"
"Accuracy406",0.854870775347913,"Accuracy",27,1995,"mapbiomas_collection70_integration_v2"
"Kappa406",0.673959563491711,"Kappa",27,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower406",0.821013064805141,"AccuracyLower",27,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper406",0.884485269044048,"AccuracyUpper",27,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull406",0.72962226640159,"AccuracyNull",27,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue406",1.27094349178239e-11,"AccuracyPValue",27,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue406",NA,"McnemarPValue",27,1995,"mapbiomas_collection70_integration_v2"
"Class: 3506",0.880966353677621,"Class: 3",27,1995,"mapbiomas_collection70_integration_v2"
"Class: 4406",0.63323743594354,"Class: 4",27,1995,"mapbiomas_collection70_integration_v2"
"Class: 12406",0.498989898989899,"Class: 12",27,1995,"mapbiomas_collection70_integration_v2"
"Class: 21406",0.927271998717743,"Class: 21",27,1995,"mapbiomas_collection70_integration_v2"
"Class: 33367",1,"Class: 33",27,1995,"mapbiomas_collection70_integration_v2"
"Accuracy407",0.740601503759398,"Accuracy",28,1995,"mapbiomas_collection70_integration_v2"
"Kappa407",0.550906555090655,"Kappa",28,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower407",0.683546033100478,"AccuracyLower",28,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper407",0.792208386572659,"AccuracyUpper",28,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull407",0.454887218045113,"AccuracyNull",28,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue407",2.79672400769084e-21,"AccuracyPValue",28,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue407",NA,"McnemarPValue",28,1995,"mapbiomas_collection70_integration_v2"
"Class: 3507",0.67254484645789,"Class: 3",28,1995,"mapbiomas_collection70_integration_v2"
"Class: 4407",0.771216870903391,"Class: 4",28,1995,"mapbiomas_collection70_integration_v2"
"Class: 12407",0.490196078431373,"Class: 12",28,1995,"mapbiomas_collection70_integration_v2"
"Class: 21407",0.840125570776256,"Class: 21",28,1995,"mapbiomas_collection70_integration_v2"
"Class: 25332",0.5,"Class: 25",28,1995,"mapbiomas_collection70_integration_v2"
"Accuracy408",0.692759295499021,"Accuracy",29,1995,"mapbiomas_collection70_integration_v2"
"Kappa408",0.536902562918495,"Kappa",29,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower408",0.650747829395766,"AccuracyLower",29,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper408",0.732523684931378,"AccuracyUpper",29,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull408",0.455968688845401,"AccuracyNull",29,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue408",2.74033524698311e-27,"AccuracyPValue",29,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue408",NA,"McnemarPValue",29,1995,"mapbiomas_collection70_integration_v2"
"Class: 3508",0.808041140719963,"Class: 3",29,1995,"mapbiomas_collection70_integration_v2"
"Class: 4408",0.743135280295401,"Class: 4",29,1995,"mapbiomas_collection70_integration_v2"
"Class: 12408",0.725899423573842,"Class: 12",29,1995,"mapbiomas_collection70_integration_v2"
"Class: 21408",0.818553740698428,"Class: 21",29,1995,"mapbiomas_collection70_integration_v2"
"Class: 25333",0.5,"Class: 25",29,1995,"mapbiomas_collection70_integration_v2"
"Class: 33368",0.624013806706114,"Class: 33",29,1995,"mapbiomas_collection70_integration_v2"
"Accuracy409",0.776290630975143,"Accuracy",30,1995,"mapbiomas_collection70_integration_v2"
"Kappa409",0.631284007303097,"Kappa",30,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower409",0.738109879185364,"AccuracyLower",30,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper409",0.811315220321054,"AccuracyUpper",30,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull409",0.567877629063097,"AccuracyNull",30,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue409",1.43320832351299e-23,"AccuracyPValue",30,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue409",NA,"McnemarPValue",30,1995,"mapbiomas_collection70_integration_v2"
"Class: 3509",0.902397934087555,"Class: 3",30,1995,"mapbiomas_collection70_integration_v2"
"Class: 4409",0.693526955201215,"Class: 4",30,1995,"mapbiomas_collection70_integration_v2"
"Class: 12409",0.761006856730422,"Class: 12",30,1995,"mapbiomas_collection70_integration_v2"
"Class: 21409",0.850369476475671,"Class: 21",30,1995,"mapbiomas_collection70_integration_v2"
"Class: 25334",0.5,"Class: 25",30,1995,"mapbiomas_collection70_integration_v2"
"Class: 33369",0.831399097356544,"Class: 33",30,1995,"mapbiomas_collection70_integration_v2"
"Accuracy410",0.866120218579235,"Accuracy",31,1995,"mapbiomas_collection70_integration_v2"
"Kappa410",0.63114703523169,"Kappa",31,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower410",0.826892863435276,"AccuracyLower",31,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper410",0.899287692913769,"AccuracyUpper",31,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull410",0.806010928961749,"AccuracyNull",31,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue410",0.00156320156716904,"AccuracyPValue",31,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue410",NA,"McnemarPValue",31,1995,"mapbiomas_collection70_integration_v2"
"Class: 3510",0.922630560928433,"Class: 3",31,1995,"mapbiomas_collection70_integration_v2"
"Class: 4410",0.615,"Class: 4",31,1995,"mapbiomas_collection70_integration_v2"
"Class: 12410",0.494490358126722,"Class: 12",31,1995,"mapbiomas_collection70_integration_v2"
"Class: 21410",0.890857006445452,"Class: 21",31,1995,"mapbiomas_collection70_integration_v2"
"Class: 25335",0.5,"Class: 25",31,1995,"mapbiomas_collection70_integration_v2"
"Class: 33370",1,"Class: 33",31,1995,"mapbiomas_collection70_integration_v2"
"Accuracy411",0.777522935779816,"Accuracy",32,1995,"mapbiomas_collection70_integration_v2"
"Kappa411",0.593205340310107,"Kappa",32,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower411",0.73552022445853,"AccuracyLower",32,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper411",0.815712672622438,"AccuracyUpper",32,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull411",0.651376146788991,"AccuracyNull",32,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue411",6.99416942393071e-09,"AccuracyPValue",32,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue411",NA,"McnemarPValue",32,1995,"mapbiomas_collection70_integration_v2"
"Class: 3511",0.898050715887528,"Class: 3",32,1995,"mapbiomas_collection70_integration_v2"
"Class: 4411",0.611916847957457,"Class: 4",32,1995,"mapbiomas_collection70_integration_v2"
"Class: 12411",0.759978991596639,"Class: 12",32,1995,"mapbiomas_collection70_integration_v2"
"Class: 21411",0.821024833209785,"Class: 21",32,1995,"mapbiomas_collection70_integration_v2"
"Class: 25336",0.5,"Class: 25",32,1995,"mapbiomas_collection70_integration_v2"
"Class: 33371",0.888888888888889,"Class: 33",32,1995,"mapbiomas_collection70_integration_v2"
"Accuracy412",0.768948655256724,"Accuracy",33,1995,"mapbiomas_collection70_integration_v2"
"Kappa412",0.581695491244399,"Kappa",33,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower412",0.738511550123447,"AccuracyLower",33,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper412",0.79743319348005,"AccuracyUpper",33,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull412",0.636919315403423,"AccuracyNull",33,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue412",3.01859391548646e-16,"AccuracyPValue",33,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue412",NA,"McnemarPValue",33,1995,"mapbiomas_collection70_integration_v2"
"Class: 3512",0.857936196211923,"Class: 3",33,1995,"mapbiomas_collection70_integration_v2"
"Class: 4412",0.746652816251154,"Class: 4",33,1995,"mapbiomas_collection70_integration_v2"
"Class: 12412",0.596840498003289,"Class: 12",33,1995,"mapbiomas_collection70_integration_v2"
"Class: 21412",0.817147805631491,"Class: 21",33,1995,"mapbiomas_collection70_integration_v2"
"Class: 25337",0.5,"Class: 25",33,1995,"mapbiomas_collection70_integration_v2"
"Class: 33372",0.933333333333333,"Class: 33",33,1995,"mapbiomas_collection70_integration_v2"
"Accuracy413",0.713914174252276,"Accuracy",34,1995,"mapbiomas_collection70_integration_v2"
"Kappa413",0.56554676445588,"Kappa",34,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower413",0.680544009293037,"AccuracyLower",34,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper413",0.745634223875221,"AccuracyUpper",34,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull413",0.491547464239272,"AccuracyNull",34,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue413",4.76012897734843e-36,"AccuracyPValue",34,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue413",NA,"McnemarPValue",34,1995,"mapbiomas_collection70_integration_v2"
"Class: 3513",0.853192858512007,"Class: 3",34,1995,"mapbiomas_collection70_integration_v2"
"Class: 4413",0.774066631483511,"Class: 4",34,1995,"mapbiomas_collection70_integration_v2"
"Class: 12413",0.618448353631033,"Class: 12",34,1995,"mapbiomas_collection70_integration_v2"
"Class: 21413",0.822590712725242,"Class: 21",34,1995,"mapbiomas_collection70_integration_v2"
"Class: 25338",0.5,"Class: 25",34,1995,"mapbiomas_collection70_integration_v2"
"Class: 33373",0.99934554973822,"Class: 33",34,1995,"mapbiomas_collection70_integration_v2"
"Accuracy414",0.899408284023669,"Accuracy",35,1995,"mapbiomas_collection70_integration_v2"
"Kappa414",0.750108724014961,"Kappa",35,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower414",0.843831397319057,"AccuracyLower",35,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper414",0.940301880875495,"AccuracyUpper",35,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull414",0.769230769230769,"AccuracyNull",35,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue414",1.01965300797884e-05,"AccuracyPValue",35,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue414",NA,"McnemarPValue",35,1995,"mapbiomas_collection70_integration_v2"
"Class: 3514",0.884455032757594,"Class: 3",35,1995,"mapbiomas_collection70_integration_v2"
"Class: 4414",0.970059880239521,"Class: 4",35,1995,"mapbiomas_collection70_integration_v2"
"Class: 12414",0.782627865961199,"Class: 12",35,1995,"mapbiomas_collection70_integration_v2"
"Class: 21414",0.921794871794872,"Class: 21",35,1995,"mapbiomas_collection70_integration_v2"
"Class: 33374",0.857142857142857,"Class: 33",35,1995,"mapbiomas_collection70_integration_v2"
"Accuracy415",0.902887139107612,"Accuracy",36,1995,"mapbiomas_collection70_integration_v2"
"Kappa415",0.731352669893662,"Kappa",36,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower415",0.868630500155128,"AccuracyLower",36,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper415",0.930698981986136,"AccuracyUpper",36,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull415",0.79002624671916,"AccuracyNull",36,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue415",3.15151840533978e-09,"AccuracyPValue",36,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue415",NA,"McnemarPValue",36,1995,"mapbiomas_collection70_integration_v2"
"Class: 3515",0.860539040114613,"Class: 3",36,1995,"mapbiomas_collection70_integration_v2"
"Class: 4415",0.761585211445936,"Class: 4",36,1995,"mapbiomas_collection70_integration_v2"
"Class: 12415",0.607142857142857,"Class: 12",36,1995,"mapbiomas_collection70_integration_v2"
"Class: 21415",0.93671096345515,"Class: 21",36,1995,"mapbiomas_collection70_integration_v2"
"Class: 33375",0.958333333333333,"Class: 33",36,1995,"mapbiomas_collection70_integration_v2"
"Accuracy416",0.91713747645951,"Accuracy",37,1995,"mapbiomas_collection70_integration_v2"
"Kappa416",0.785130959387875,"Kappa",37,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower416",0.890356408926449,"AccuracyLower",37,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper416",0.939148113213062,"AccuracyUpper",37,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull416",0.760828625235405,"AccuracyNull",37,1995,"mapbiomas_collection70_integration_v2"
"AccuracyPValue416",4.77332337369564e-21,"AccuracyPValue",37,1995,"mapbiomas_collection70_integration_v2"
"McnemarPValue416",NA,"McnemarPValue",37,1995,"mapbiomas_collection70_integration_v2"
"Class: 3516",0.928567891452907,"Class: 3",37,1995,"mapbiomas_collection70_integration_v2"
"Class: 4416",0.65719696969697,"Class: 4",37,1995,"mapbiomas_collection70_integration_v2"
"Class: 12416",0.528439002059968,"Class: 12",37,1995,"mapbiomas_collection70_integration_v2"
"Class: 21416",0.914506509706089,"Class: 21",37,1995,"mapbiomas_collection70_integration_v2"
"Class: 25339",0.5,"Class: 25",37,1995,"mapbiomas_collection70_integration_v2"
"Class: 33376",0.999032882011605,"Class: 33",37,1995,"mapbiomas_collection70_integration_v2"
"Accuracy417",0.906187624750499,"Accuracy",38,1995,"mapbiomas_collection70_integration_v2"
"Kappa417",0.733417111028088,"Kappa",38,1995,"mapbiomas_collection70_integration_v2"
"AccuracyLower417",0.877204014291073,"AccuracyLower",38,1995,"mapbiomas_collection70_integration_v2"
"AccuracyUpper417",0.930254945853769,"AccuracyUpper",38,1995,"mapbiomas_collection70_integration_v2"
"AccuracyNull417",0.808383233532934,"AccuracyNull",38,1995,"mapbiomas_collection70_integration_v2"
