"","value","variable","region","year","file"
"Class: 4359",0.76554607382097,"Class: 4",18,1994,"mapbiomas_collection60_integration_v1"
"Class: 12359",0.735632549268913,"Class: 12",18,1994,"mapbiomas_collection60_integration_v1"
"Class: 21359",0.931800624544376,"Class: 21",18,1994,"mapbiomas_collection60_integration_v1"
"Class: 25230",0.5,"Class: 25",18,1994,"mapbiomas_collection60_integration_v1"
"Class: 33311",0.624676793794441,"Class: 33",18,1994,"mapbiomas_collection60_integration_v1"
"Accuracy360",0.76010101010101,"Accuracy",19,1994,"mapbiomas_collection60_integration_v1"
"Kappa360",0.619846402586904,"Kappa",19,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower360",0.714924105508951,"AccuracyLower",19,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper360",0.801341532067866,"AccuracyUpper",19,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull360",0.515151515151515,"AccuracyNull",19,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue360",1.06278594909756e-23,"AccuracyPValue",19,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue360",NA,"McnemarPValue",19,1994,"mapbiomas_collection60_integration_v1"
"Class: 3460",0.820535714285714,"Class: 3",19,1994,"mapbiomas_collection60_integration_v1"
"Class: 4360",0.714884522349978,"Class: 4",19,1994,"mapbiomas_collection60_integration_v1"
"Class: 12360",0.666214995483288,"Class: 12",19,1994,"mapbiomas_collection60_integration_v1"
"Class: 21360",0.905177696078431,"Class: 21",19,1994,"mapbiomas_collection60_integration_v1"
"Class: 25231",0.5,"Class: 25",19,1994,"mapbiomas_collection60_integration_v1"
"Class: 33312",0.99873417721519,"Class: 33",19,1994,"mapbiomas_collection60_integration_v1"
"Accuracy361",0.748826291079812,"Accuracy",20,1994,"mapbiomas_collection60_integration_v1"
"Kappa361",0.611835186218114,"Kappa",20,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower361",0.718288347508372,"AccuracyLower",20,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper361",0.777631924865267,"AccuracyUpper",20,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull361",0.474178403755869,"AccuracyNull",20,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue361",5.18372231402812e-60,"AccuracyPValue",20,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue361",NA,"McnemarPValue",20,1994,"mapbiomas_collection60_integration_v1"
"Class: 3461",0.929618564580004,"Class: 3",20,1994,"mapbiomas_collection60_integration_v1"
"Class: 4361",0.745044765305594,"Class: 4",20,1994,"mapbiomas_collection60_integration_v1"
"Class: 12361",0.661061161061161,"Class: 12",20,1994,"mapbiomas_collection60_integration_v1"
"Class: 21361",0.895420792079208,"Class: 21",20,1994,"mapbiomas_collection60_integration_v1"
"Class: 25232",0.5,"Class: 25",20,1994,"mapbiomas_collection60_integration_v1"
"Class: 33313",0.999412455934195,"Class: 33",20,1994,"mapbiomas_collection60_integration_v1"
"Accuracy362",0.909399773499434,"Accuracy",21,1994,"mapbiomas_collection60_integration_v1"
"Kappa362",0.752311560079524,"Kappa",21,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower362",0.888508584347479,"AccuracyLower",21,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper362",0.927507081544194,"AccuracyUpper",21,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull362",0.795016987542469,"AccuracyNull",21,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue362",2.33467342130522e-20,"AccuracyPValue",21,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue362",NA,"McnemarPValue",21,1994,"mapbiomas_collection60_integration_v1"
"Class: 3462",0.932318894697535,"Class: 3",21,1994,"mapbiomas_collection60_integration_v1"
"Class: 4362",0.71905611233792,"Class: 4",21,1994,"mapbiomas_collection60_integration_v1"
"Class: 12362",0.763178780284044,"Class: 12",21,1994,"mapbiomas_collection60_integration_v1"
"Class: 21362",0.932922510270576,"Class: 21",21,1994,"mapbiomas_collection60_integration_v1"
"Class: 33314",1,"Class: 33",21,1994,"mapbiomas_collection60_integration_v1"
"Accuracy363",0.790190735694823,"Accuracy",22,1994,"mapbiomas_collection60_integration_v1"
"Kappa363",0.649661550668221,"Kappa",22,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower363",0.744904977820947,"AccuracyLower",22,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper363",0.830723514580678,"AccuracyUpper",22,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull363",0.564032697547684,"AccuracyNull",22,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue363",7.61836088225162e-20,"AccuracyPValue",22,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue363",NA,"McnemarPValue",22,1994,"mapbiomas_collection60_integration_v1"
"Class: 3463",0.81137535259216,"Class: 3",22,1994,"mapbiomas_collection60_integration_v1"
"Class: 4363",0.677824858757062,"Class: 4",22,1994,"mapbiomas_collection60_integration_v1"
"Class: 12363",0.744301994301994,"Class: 12",22,1994,"mapbiomas_collection60_integration_v1"
"Class: 21363",0.925845410628019,"Class: 21",22,1994,"mapbiomas_collection60_integration_v1"
"Class: 33315",1,"Class: 33",22,1994,"mapbiomas_collection60_integration_v1"
"Accuracy364",0.87,"Accuracy",23,1994,"mapbiomas_collection60_integration_v1"
"Kappa364",0.684045017384964,"Kappa",23,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower364",0.842806835401056,"AccuracyLower",23,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper364",0.894025631162837,"AccuracyUpper",23,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull364",0.748571428571429,"AccuracyNull",23,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue364",1.63162060350595e-15,"AccuracyPValue",23,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue364",NA,"McnemarPValue",23,1994,"mapbiomas_collection60_integration_v1"
"Class: 3464",0.874726397198307,"Class: 3",23,1994,"mapbiomas_collection60_integration_v1"
"Class: 4364",0.603383997705764,"Class: 4",23,1994,"mapbiomas_collection60_integration_v1"
"Class: 12364",0.689739813451154,"Class: 12",23,1994,"mapbiomas_collection60_integration_v1"
"Class: 21364",0.935504857737682,"Class: 21",23,1994,"mapbiomas_collection60_integration_v1"
"Class: 33316",0.958333333333333,"Class: 33",23,1994,"mapbiomas_collection60_integration_v1"
"Accuracy365",0.735191637630662,"Accuracy",24,1994,"mapbiomas_collection60_integration_v1"
"Kappa365",0.615823587431309,"Kappa",24,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower365",0.697073189861403,"AccuracyLower",24,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper365",0.770869523729753,"AccuracyUpper",24,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull365",0.40418118466899,"AccuracyNull",24,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue365",3.83078406640923e-58,"AccuracyPValue",24,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue365",NA,"McnemarPValue",24,1994,"mapbiomas_collection60_integration_v1"
"Class: 3465",0.817883895131086,"Class: 3",24,1994,"mapbiomas_collection60_integration_v1"
"Class: 4365",0.703902099120286,"Class: 4",24,1994,"mapbiomas_collection60_integration_v1"
"Class: 12365",0.83442265795207,"Class: 12",24,1994,"mapbiomas_collection60_integration_v1"
"Class: 21365",0.874016938898972,"Class: 21",24,1994,"mapbiomas_collection60_integration_v1"
"Class: 33317",0.5,"Class: 33",24,1994,"mapbiomas_collection60_integration_v1"
"Accuracy366",0.854794520547945,"Accuracy",25,1994,"mapbiomas_collection60_integration_v1"
"Kappa366",0.730848429195537,"Kappa",25,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower366",0.814407624115608,"AccuracyLower",25,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper366",0.88930182213727,"AccuracyUpper",25,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull366",0.610958904109589,"AccuracyNull",25,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue366",1.21540043758494e-24,"AccuracyPValue",25,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue366",0.00910409481223172,"McnemarPValue",25,1994,"mapbiomas_collection60_integration_v1"
"Class: 3466",0.865735709628342,"Class: 3",25,1994,"mapbiomas_collection60_integration_v1"
"Class: 4366",0.804761904761905,"Class: 4",25,1994,"mapbiomas_collection60_integration_v1"
"Class: 12366",0.741304347826087,"Class: 12",25,1994,"mapbiomas_collection60_integration_v1"
"Class: 21366",0.907471736247079,"Class: 21",25,1994,"mapbiomas_collection60_integration_v1"
"Accuracy367",0.912213740458015,"Accuracy",26,1994,"mapbiomas_collection60_integration_v1"
"Kappa367",0.731482616106142,"Kappa",26,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower367",0.88464169021963,"AccuracyLower",26,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper367",0.935013288914942,"AccuracyUpper",26,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull367",0.807251908396947,"AccuracyNull",26,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue367",2.20700569006061e-11,"AccuracyPValue",26,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue367",0.0384374647962319,"McnemarPValue",26,1994,"mapbiomas_collection60_integration_v1"
"Class: 3467",0.912432432432432,"Class: 3",26,1994,"mapbiomas_collection60_integration_v1"
"Class: 4367",0.587354085603113,"Class: 4",26,1994,"mapbiomas_collection60_integration_v1"
"Class: 12367",0.616660865529644,"Class: 12",26,1994,"mapbiomas_collection60_integration_v1"
"Class: 21367",0.91296257285303,"Class: 21",26,1994,"mapbiomas_collection60_integration_v1"
"Accuracy368",0.855731225296443,"Accuracy",27,1994,"mapbiomas_collection60_integration_v1"
"Kappa368",0.683703963761849,"Kappa",27,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower368",0.822053142487193,"AccuracyLower",27,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper368",0.885181032851459,"AccuracyUpper",27,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull368",0.719367588932806,"AccuracyNull",27,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue368",2.48833883010149e-13,"AccuracyPValue",27,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue368",NA,"McnemarPValue",27,1994,"mapbiomas_collection60_integration_v1"
"Class: 3468",0.866633366633367,"Class: 3",27,1994,"mapbiomas_collection60_integration_v1"
"Class: 4368",0.671359649122807,"Class: 4",27,1994,"mapbiomas_collection60_integration_v1"
"Class: 12368",0.498997995991984,"Class: 12",27,1994,"mapbiomas_collection60_integration_v1"
"Class: 21368",0.924005571892896,"Class: 21",27,1994,"mapbiomas_collection60_integration_v1"
"Class: 33318",1,"Class: 33",27,1994,"mapbiomas_collection60_integration_v1"
"Accuracy369",0.744360902255639,"Accuracy",28,1994,"mapbiomas_collection60_integration_v1"
"Kappa369",0.556373090035072,"Kappa",28,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower369",0.68751029412781,"AccuracyLower",28,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper369",0.795676651034586,"AccuracyUpper",28,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull369",0.484962406015038,"AccuracyNull",28,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue369",5.7330916664076e-18,"AccuracyPValue",28,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue369",NA,"McnemarPValue",28,1994,"mapbiomas_collection60_integration_v1"
"Class: 3469",0.753420492550927,"Class: 3",28,1994,"mapbiomas_collection60_integration_v1"
"Class: 4369",0.76461038961039,"Class: 4",28,1994,"mapbiomas_collection60_integration_v1"
"Class: 12369",0.533792650918635,"Class: 12",28,1994,"mapbiomas_collection60_integration_v1"
"Class: 21369",0.830560742375375,"Class: 21",28,1994,"mapbiomas_collection60_integration_v1"
"Accuracy370",0.657534246575342,"Accuracy",29,1994,"mapbiomas_collection60_integration_v1"
"Kappa370",0.486871248723275,"Kappa",29,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower370",0.614591533088892,"AccuracyLower",29,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper370",0.698642071432792,"AccuracyUpper",29,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull370",0.459882583170254,"AccuracyNull",29,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue370",1.8950199896198e-19,"AccuracyPValue",29,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue370",NA,"McnemarPValue",29,1994,"mapbiomas_collection60_integration_v1"
"Class: 3470",0.799543676662321,"Class: 3",29,1994,"mapbiomas_collection60_integration_v1"
"Class: 4370",0.716258508054862,"Class: 4",29,1994,"mapbiomas_collection60_integration_v1"
"Class: 12370",0.676029143897996,"Class: 12",29,1994,"mapbiomas_collection60_integration_v1"
"Class: 21370",0.795706136293555,"Class: 21",29,1994,"mapbiomas_collection60_integration_v1"
"Class: 25233",0.5,"Class: 25",29,1994,"mapbiomas_collection60_integration_v1"
"Class: 33319",0.74901768172888,"Class: 33",29,1994,"mapbiomas_collection60_integration_v1"
"Accuracy371",0.751434034416826,"Accuracy",30,1994,"mapbiomas_collection60_integration_v1"
"Kappa371",0.590463627218899,"Kappa",30,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower371",0.712079627530588,"AccuracyLower",30,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper371",0.787919627607369,"AccuracyUpper",30,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull371",0.573613766730402,"AccuracyNull",30,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue371",1.72652265287286e-17,"AccuracyPValue",30,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue371",NA,"McnemarPValue",30,1994,"mapbiomas_collection60_integration_v1"
"Class: 3471",0.886064106736089,"Class: 3",30,1994,"mapbiomas_collection60_integration_v1"
"Class: 4371",0.661804995970991,"Class: 4",30,1994,"mapbiomas_collection60_integration_v1"
"Class: 12371",0.716596931659693,"Class: 12",30,1994,"mapbiomas_collection60_integration_v1"
"Class: 21371",0.84473841554559,"Class: 21",30,1994,"mapbiomas_collection60_integration_v1"
"Class: 25234",0.5,"Class: 25",30,1994,"mapbiomas_collection60_integration_v1"
"Class: 33320",0.898069498069498,"Class: 33",30,1994,"mapbiomas_collection60_integration_v1"
"Accuracy372",0.868852459016393,"Accuracy",31,1994,"mapbiomas_collection60_integration_v1"
"Kappa372",0.652146364644385,"Kappa",31,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower372",0.829901947461789,"AccuracyLower",31,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper372",0.901695363961289,"AccuracyUpper",31,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull372",0.778688524590164,"AccuracyNull",31,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue372",7.62585754446866e-06,"AccuracyPValue",31,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue372",NA,"McnemarPValue",31,1994,"mapbiomas_collection60_integration_v1"
"Class: 3472",0.900403225806452,"Class: 3",31,1994,"mapbiomas_collection60_integration_v1"
"Class: 4372",0.623361823361823,"Class: 4",31,1994,"mapbiomas_collection60_integration_v1"
"Class: 12372",0.579166666666667,"Class: 12",31,1994,"mapbiomas_collection60_integration_v1"
"Class: 21372",0.868810916179337,"Class: 21",31,1994,"mapbiomas_collection60_integration_v1"
"Class: 25235",0.5,"Class: 25",31,1994,"mapbiomas_collection60_integration_v1"
"Class: 33321",1,"Class: 33",31,1994,"mapbiomas_collection60_integration_v1"
"Accuracy373",0.747706422018349,"Accuracy",32,1994,"mapbiomas_collection60_integration_v1"
"Kappa373",0.543729129603379,"Kappa",32,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower373",0.704193132426022,"AccuracyLower",32,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper373",0.787821606884154,"AccuracyUpper",32,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull373",0.642201834862385,"AccuracyNull",32,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue373",1.54566233967854e-06,"AccuracyPValue",32,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue373",NA,"McnemarPValue",32,1994,"mapbiomas_collection60_integration_v1"
"Class: 3473",0.86749680715198,"Class: 3",32,1994,"mapbiomas_collection60_integration_v1"
"Class: 4373",0.588362617774382,"Class: 4",32,1994,"mapbiomas_collection60_integration_v1"
"Class: 12373",0.721813725490196,"Class: 12",32,1994,"mapbiomas_collection60_integration_v1"
"Class: 21373",0.809981684981685,"Class: 21",32,1994,"mapbiomas_collection60_integration_v1"
"Class: 33322",0.842105263157895,"Class: 33",32,1994,"mapbiomas_collection60_integration_v1"
"Accuracy374",0.755201958384333,"Accuracy",33,1994,"mapbiomas_collection60_integration_v1"
"Kappa374",0.560674743368447,"Kappa",33,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower374",0.72421743315012,"AccuracyLower",33,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper374",0.784332395513067,"AccuracyUpper",33,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull374",0.631578947368421,"AccuracyNull",33,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue374",2.91442019579325e-14,"AccuracyPValue",33,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue374",NA,"McnemarPValue",33,1994,"mapbiomas_collection60_integration_v1"
"Class: 3474",0.848764155927687,"Class: 3",33,1994,"mapbiomas_collection60_integration_v1"
"Class: 4374",0.714151505727466,"Class: 4",33,1994,"mapbiomas_collection60_integration_v1"
"Class: 12374",0.583050847457627,"Class: 12",33,1994,"mapbiomas_collection60_integration_v1"
"Class: 21374",0.815337763012182,"Class: 21",33,1994,"mapbiomas_collection60_integration_v1"
"Class: 25236",0.5,"Class: 25",33,1994,"mapbiomas_collection60_integration_v1"
"Class: 33323",0.933333333333333,"Class: 33",33,1994,"mapbiomas_collection60_integration_v1"
"Accuracy375",0.695708712613784,"Accuracy",34,1994,"mapbiomas_collection60_integration_v1"
"Kappa375",0.547997025932661,"Kappa",34,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower375",0.661833180647744,"AccuracyLower",34,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper375",0.728075252536924,"AccuracyUpper",34,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull375",0.438231469440832,"AccuracyNull",34,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue375",3.93050363882001e-47,"AccuracyPValue",34,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue375",NA,"McnemarPValue",34,1994,"mapbiomas_collection60_integration_v1"
"Class: 3475",0.816805959302326,"Class: 3",34,1994,"mapbiomas_collection60_integration_v1"
"Class: 4375",0.767910622046379,"Class: 4",34,1994,"mapbiomas_collection60_integration_v1"
"Class: 12375",0.610359538257973,"Class: 12",34,1994,"mapbiomas_collection60_integration_v1"
"Class: 21375",0.803723920426977,"Class: 21",34,1994,"mapbiomas_collection60_integration_v1"
"Class: 25237",0.5,"Class: 25",34,1994,"mapbiomas_collection60_integration_v1"
"Class: 33324",0.998692810457516,"Class: 33",34,1994,"mapbiomas_collection60_integration_v1"
"Accuracy376",0.887573964497041,"Accuracy",35,1994,"mapbiomas_collection60_integration_v1"
"Kappa376",0.732126470342871,"Kappa",35,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower376",0.830009387021399,"AccuracyLower",35,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper376",0.930939278742196,"AccuracyUpper",35,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull376",0.745562130177515,"AccuracyNull",35,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue376",3.62187118021104e-06,"AccuracyPValue",35,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue376",NA,"McnemarPValue",35,1994,"mapbiomas_collection60_integration_v1"
"Class: 3476",0.89462676962677,"Class: 3",35,1994,"mapbiomas_collection60_integration_v1"
"Class: 4376",0.72239263803681,"Class: 4",35,1994,"mapbiomas_collection60_integration_v1"
"Class: 12376",0.746894409937888,"Class: 12",35,1994,"mapbiomas_collection60_integration_v1"
"Class: 21376",0.910391288298265,"Class: 21",35,1994,"mapbiomas_collection60_integration_v1"
"Class: 33325",0.8125,"Class: 33",35,1994,"mapbiomas_collection60_integration_v1"
"Accuracy377",0.89501312335958,"Accuracy",36,1994,"mapbiomas_collection60_integration_v1"
"Kappa377",0.717133470683223,"Kappa",36,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower377",0.859788177860365,"AccuracyLower",36,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper377",0.923930400694782,"AccuracyUpper",36,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull377",0.779527559055118,"AccuracyNull",36,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue377",3.01082622292333e-09,"AccuracyPValue",36,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue377",NA,"McnemarPValue",36,1994,"mapbiomas_collection60_integration_v1"
"Class: 3477",0.881792058516196,"Class: 3",36,1994,"mapbiomas_collection60_integration_v1"
"Class: 4377",0.738795518207283,"Class: 4",36,1994,"mapbiomas_collection60_integration_v1"
"Class: 12377",0.570066173608408,"Class: 12",36,1994,"mapbiomas_collection60_integration_v1"
"Class: 21377",0.913419913419913,"Class: 21",36,1994,"mapbiomas_collection60_integration_v1"
"Class: 25238",0.5,"Class: 25",36,1994,"mapbiomas_collection60_integration_v1"
"Class: 33326",1,"Class: 33",36,1994,"mapbiomas_collection60_integration_v1"
"Accuracy378",0.900375939849624,"Accuracy",37,1994,"mapbiomas_collection60_integration_v1"
"Kappa378",0.741745207411682,"Kappa",37,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower378",0.871717675781719,"AccuracyLower",37,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper378",0.924481664045698,"AccuracyUpper",37,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull378",0.765037593984962,"AccuracyNull",37,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue378",6.54989552399877e-16,"AccuracyPValue",37,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue378",NA,"McnemarPValue",37,1994,"mapbiomas_collection60_integration_v1"
"Class: 3478",0.93129123210424,"Class: 3",37,1994,"mapbiomas_collection60_integration_v1"
"Class: 4378",0.53585761647182,"Class: 4",37,1994,"mapbiomas_collection60_integration_v1"
"Class: 12378",0.525341130604288,"Class: 12",37,1994,"mapbiomas_collection60_integration_v1"
"Class: 21378",0.91634398034398,"Class: 21",37,1994,"mapbiomas_collection60_integration_v1"
"Class: 25239",0.5,"Class: 25",37,1994,"mapbiomas_collection60_integration_v1"
"Class: 33327",0.997115384615385,"Class: 33",37,1994,"mapbiomas_collection60_integration_v1"
"Accuracy379",0.878243512974052,"Accuracy",38,1994,"mapbiomas_collection60_integration_v1"
"Kappa379",0.671955002629856,"Kappa",38,1994,"mapbiomas_collection60_integration_v1"
"AccuracyLower379",0.846359539926303,"AccuracyLower",38,1994,"mapbiomas_collection60_integration_v1"
"AccuracyUpper379",0.905572664430657,"AccuracyUpper",38,1994,"mapbiomas_collection60_integration_v1"
"AccuracyNull379",0.782435129740519,"AccuracyNull",38,1994,"mapbiomas_collection60_integration_v1"
"AccuracyPValue379",2.14743904799573e-08,"AccuracyPValue",38,1994,"mapbiomas_collection60_integration_v1"
"McnemarPValue379",NA,"McnemarPValue",38,1994,"mapbiomas_collection60_integration_v1"
"Class: 3479",0.862131677566316,"Class: 3",38,1994,"mapbiomas_collection60_integration_v1"
"Class: 4379",0.581003889158969,"Class: 4",38,1994,"mapbiomas_collection60_integration_v1"
"Class: 12379",0.611286254728878,"Class: 12",38,1994,"mapbiomas_collection60_integration_v1"
"Class: 21379",0.890645478374836,"Class: 21",38,1994,"mapbiomas_collection60_integration_v1"
"Class: 25240",0.5,"Class: 25",38,1994,"mapbiomas_collection60_integration_v1"
"Class: 33328",0.96358024691358,"Class: 33",38,1994,"mapbiomas_collection60_integration_v1"
"Accuracy380",0.706498951781971,"Accuracy",1,1995,"mapbiomas_collection60_integration_v1"
"Kappa380",0.487714507084391,"Kappa",1,1995,"mapbiomas_collection60_integration_v1"
"AccuracyLower380",0.663393347831603,"AccuracyLower",1,1995,"mapbiomas_collection60_integration_v1"
"AccuracyUpper380",0.747022427625721,"AccuracyUpper",1,1995,"mapbiomas_collection60_integration_v1"
"AccuracyNull380",0.647798742138365,"AccuracyNull",1,1995,"mapbiomas_collection60_integration_v1"
"AccuracyPValue380",0.00381326675869695,"AccuracyPValue",1,1995,"mapbiomas_collection60_integration_v1"
"McnemarPValue380",NA,"McnemarPValue",1,1995,"mapbiomas_collection60_integration_v1"
"Class: 3480",0.805334026814609,"Class: 3",1,1995,"mapbiomas_collection60_integration_v1"
"Class: 4380",0.70476738181306,"Class: 4",1,1995,"mapbiomas_collection60_integration_v1"
"Class: 12380",0.711870897155361,"Class: 12",1,1995,"mapbiomas_collection60_integration_v1"
"Class: 21380",0.907480818414322,"Class: 21",1,1995,"mapbiomas_collection60_integration_v1"
"Class: 25241",0.5,"Class: 25",1,1995,"mapbiomas_collection60_integration_v1"
"Class: 33329",0.908017947717519,"Class: 33",1,1995,"mapbiomas_collection60_integration_v1"
"Accuracy381",0.667391304347826,"Accuracy",2,1995,"mapbiomas_collection60_integration_v1"
"Kappa381",0.453923325807127,"Kappa",2,1995,"mapbiomas_collection60_integration_v1"
"AccuracyLower381",0.622276803289892,"AccuracyLower",2,1995,"mapbiomas_collection60_integration_v1"
"AccuracyUpper381",0.710336671387925,"AccuracyUpper",2,1995,"mapbiomas_collection60_integration_v1"
"AccuracyNull381",0.623913043478261,"AccuracyNull",2,1995,"mapbiomas_collection60_integration_v1"
"AccuracyPValue381",0.0295056783175375,"AccuracyPValue",2,1995,"mapbiomas_collection60_integration_v1"
"McnemarPValue381",NA,"McnemarPValue",2,1995,"mapbiomas_collection60_integration_v1"
"Class: 3481",0.788926708424805,"Class: 3",2,1995,"mapbiomas_collection60_integration_v1"
"Class: 4381",0.619990224828935,"Class: 4",2,1995,"mapbiomas_collection60_integration_v1"
"Class: 12381",0.663362701908957,"Class: 12",2,1995,"mapbiomas_collection60_integration_v1"
"Class: 21381",0.840554316661357,"Class: 21",2,1995,"mapbiomas_collection60_integration_v1"
"Class: 25242",0.5,"Class: 25",2,1995,"mapbiomas_collection60_integration_v1"
"Class: 33330",1,"Class: 33",2,1995,"mapbiomas_collection60_integration_v1"
"Accuracy382",0.631818181818182,"Accuracy",3,1995,"mapbiomas_collection60_integration_v1"
"Kappa382",0.352104710349842,"Kappa",3,1995,"mapbiomas_collection60_integration_v1"
"AccuracyLower382",0.59374002247109,"AccuracyLower",3,1995,"mapbiomas_collection60_integration_v1"
"AccuracyUpper382",0.668711594488603,"AccuracyUpper",3,1995,"mapbiomas_collection60_integration_v1"
"AccuracyNull382",0.616666666666667,"AccuracyNull",3,1995,"mapbiomas_collection60_integration_v1"
"AccuracyPValue382",0.223861649874686,"AccuracyPValue",3,1995,"mapbiomas_collection60_integration_v1"
"McnemarPValue382",NA,"McnemarPValue",3,1995,"mapbiomas_collection60_integration_v1"
"Class: 3482",0.680243636858582,"Class: 3",3,1995,"mapbiomas_collection60_integration_v1"
"Class: 4382",0.660079051383399,"Class: 4",3,1995,"mapbiomas_collection60_integration_v1"
"Class: 12382",0.65625,"Class: 12",3,1995,"mapbiomas_collection60_integration_v1"
"Class: 21382",0.80065940740098,"Class: 21",3,1995,"mapbiomas_collection60_integration_v1"
