"","Prediction","Reference","Freq","region","year","file"
"77","25","3",0,3,1985,"mapbiomas_collection60_integration_v1"
"78","33","3",2,3,1985,"mapbiomas_collection60_integration_v1"
"79","3","4",34,3,1985,"mapbiomas_collection60_integration_v1"
"80","4","4",316,3,1985,"mapbiomas_collection60_integration_v1"
"81","12","4",15,3,1985,"mapbiomas_collection60_integration_v1"
"82","21","4",45,3,1985,"mapbiomas_collection60_integration_v1"
"83","25","4",0,3,1985,"mapbiomas_collection60_integration_v1"
"84","33","4",0,3,1985,"mapbiomas_collection60_integration_v1"
"85","3","12",0,3,1985,"mapbiomas_collection60_integration_v1"
"86","4","12",8,3,1985,"mapbiomas_collection60_integration_v1"
"87","12","12",8,3,1985,"mapbiomas_collection60_integration_v1"
"88","21","12",5,3,1985,"mapbiomas_collection60_integration_v1"
"89","25","12",0,3,1985,"mapbiomas_collection60_integration_v1"
"90","33","12",1,3,1985,"mapbiomas_collection60_integration_v1"
"91","3","21",1,3,1985,"mapbiomas_collection60_integration_v1"
"92","4","21",5,3,1985,"mapbiomas_collection60_integration_v1"
"93","12","21",6,3,1985,"mapbiomas_collection60_integration_v1"
"94","21","21",18,3,1985,"mapbiomas_collection60_integration_v1"
"95","25","21",0,3,1985,"mapbiomas_collection60_integration_v1"
"96","33","21",0,3,1985,"mapbiomas_collection60_integration_v1"
"97","3","25",1,3,1985,"mapbiomas_collection60_integration_v1"
"98","4","25",0,3,1985,"mapbiomas_collection60_integration_v1"
"99","12","25",1,3,1985,"mapbiomas_collection60_integration_v1"
"100","21","25",2,3,1985,"mapbiomas_collection60_integration_v1"
"101","25","25",0,3,1985,"mapbiomas_collection60_integration_v1"
"102","33","25",1,3,1985,"mapbiomas_collection60_integration_v1"
"103","3","33",0,3,1985,"mapbiomas_collection60_integration_v1"
"104","4","33",0,3,1985,"mapbiomas_collection60_integration_v1"
"105","12","33",0,3,1985,"mapbiomas_collection60_integration_v1"
"106","21","33",0,3,1985,"mapbiomas_collection60_integration_v1"
"107","25","33",0,3,1985,"mapbiomas_collection60_integration_v1"
"108","33","33",6,3,1985,"mapbiomas_collection60_integration_v1"
"109","3","3",146,4,1985,"mapbiomas_collection60_integration_v1"
"110","4","3",27,4,1985,"mapbiomas_collection60_integration_v1"
"111","12","3",0,4,1985,"mapbiomas_collection60_integration_v1"
"112","21","3",4,4,1985,"mapbiomas_collection60_integration_v1"
"113","3","4",38,4,1985,"mapbiomas_collection60_integration_v1"
"114","4","4",93,4,1985,"mapbiomas_collection60_integration_v1"
"115","12","4",4,4,1985,"mapbiomas_collection60_integration_v1"
"116","21","4",4,4,1985,"mapbiomas_collection60_integration_v1"
"117","3","12",0,4,1985,"mapbiomas_collection60_integration_v1"
"118","4","12",29,4,1985,"mapbiomas_collection60_integration_v1"
"119","12","12",5,4,1985,"mapbiomas_collection60_integration_v1"
"120","21","12",1,4,1985,"mapbiomas_collection60_integration_v1"
"121","3","21",9,4,1985,"mapbiomas_collection60_integration_v1"
"122","4","21",10,4,1985,"mapbiomas_collection60_integration_v1"
"123","12","21",0,4,1985,"mapbiomas_collection60_integration_v1"
"124","21","21",17,4,1985,"mapbiomas_collection60_integration_v1"
"125","3","3",41,5,1985,"mapbiomas_collection60_integration_v1"
"126","4","3",11,5,1985,"mapbiomas_collection60_integration_v1"
"127","12","3",0,5,1985,"mapbiomas_collection60_integration_v1"
"128","21","3",0,5,1985,"mapbiomas_collection60_integration_v1"
"129","33","3",0,5,1985,"mapbiomas_collection60_integration_v1"
"130","3","4",78,5,1985,"mapbiomas_collection60_integration_v1"
"131","4","4",477,5,1985,"mapbiomas_collection60_integration_v1"
"132","12","4",10,5,1985,"mapbiomas_collection60_integration_v1"
"133","21","4",19,5,1985,"mapbiomas_collection60_integration_v1"
"134","33","4",0,5,1985,"mapbiomas_collection60_integration_v1"
"135","3","12",2,5,1985,"mapbiomas_collection60_integration_v1"
"136","4","12",93,5,1985,"mapbiomas_collection60_integration_v1"
"137","12","12",15,5,1985,"mapbiomas_collection60_integration_v1"
"138","21","12",21,5,1985,"mapbiomas_collection60_integration_v1"
"139","33","12",0,5,1985,"mapbiomas_collection60_integration_v1"
"140","3","21",3,5,1985,"mapbiomas_collection60_integration_v1"
"141","4","21",15,5,1985,"mapbiomas_collection60_integration_v1"
"142","12","21",1,5,1985,"mapbiomas_collection60_integration_v1"
"143","21","21",20,5,1985,"mapbiomas_collection60_integration_v1"
"144","33","21",0,5,1985,"mapbiomas_collection60_integration_v1"
"145","3","33",0,5,1985,"mapbiomas_collection60_integration_v1"
"146","4","33",0,5,1985,"mapbiomas_collection60_integration_v1"
"147","12","33",0,5,1985,"mapbiomas_collection60_integration_v1"
"148","21","33",0,5,1985,"mapbiomas_collection60_integration_v1"
"149","33","33",6,5,1985,"mapbiomas_collection60_integration_v1"
"150","3","3",170,6,1985,"mapbiomas_collection60_integration_v1"
"151","4","3",14,6,1985,"mapbiomas_collection60_integration_v1"
"152","12","3",0,6,1985,"mapbiomas_collection60_integration_v1"
"153","21","3",13,6,1985,"mapbiomas_collection60_integration_v1"
"154","33","3",0,6,1985,"mapbiomas_collection60_integration_v1"
"155","3","4",50,6,1985,"mapbiomas_collection60_integration_v1"
"156","4","4",185,6,1985,"mapbiomas_collection60_integration_v1"
"157","12","4",20,6,1985,"mapbiomas_collection60_integration_v1"
"158","21","4",50,6,1985,"mapbiomas_collection60_integration_v1"
"159","33","4",0,6,1985,"mapbiomas_collection60_integration_v1"
"160","3","12",4,6,1985,"mapbiomas_collection60_integration_v1"
"161","4","12",30,6,1985,"mapbiomas_collection60_integration_v1"
"162","12","12",8,6,1985,"mapbiomas_collection60_integration_v1"
"163","21","12",14,6,1985,"mapbiomas_collection60_integration_v1"
"164","33","12",0,6,1985,"mapbiomas_collection60_integration_v1"
"165","3","21",10,6,1985,"mapbiomas_collection60_integration_v1"
"166","4","21",9,6,1985,"mapbiomas_collection60_integration_v1"
"167","12","21",1,6,1985,"mapbiomas_collection60_integration_v1"
"168","21","21",76,6,1985,"mapbiomas_collection60_integration_v1"
"169","33","21",0,6,1985,"mapbiomas_collection60_integration_v1"
"170","3","33",0,6,1985,"mapbiomas_collection60_integration_v1"
"171","4","33",0,6,1985,"mapbiomas_collection60_integration_v1"
"172","12","33",0,6,1985,"mapbiomas_collection60_integration_v1"
"173","21","33",0,6,1985,"mapbiomas_collection60_integration_v1"
"174","33","33",4,6,1985,"mapbiomas_collection60_integration_v1"
"175","3","3",53,7,1985,"mapbiomas_collection60_integration_v1"
"176","4","3",29,7,1985,"mapbiomas_collection60_integration_v1"
"177","12","3",0,7,1985,"mapbiomas_collection60_integration_v1"
"178","21","3",0,7,1985,"mapbiomas_collection60_integration_v1"
"179","25","3",0,7,1985,"mapbiomas_collection60_integration_v1"
"180","3","4",40,7,1985,"mapbiomas_collection60_integration_v1"
"181","4","4",611,7,1985,"mapbiomas_collection60_integration_v1"
"182","12","4",10,7,1985,"mapbiomas_collection60_integration_v1"
"183","21","4",5,7,1985,"mapbiomas_collection60_integration_v1"
"184","25","4",0,7,1985,"mapbiomas_collection60_integration_v1"
"185","3","12",1,7,1985,"mapbiomas_collection60_integration_v1"
"186","4","12",111,7,1985,"mapbiomas_collection60_integration_v1"
"187","12","12",5,7,1985,"mapbiomas_collection60_integration_v1"
"188","21","12",21,7,1985,"mapbiomas_collection60_integration_v1"
"189","25","12",0,7,1985,"mapbiomas_collection60_integration_v1"
"190","3","21",0,7,1985,"mapbiomas_collection60_integration_v1"
"191","4","21",9,7,1985,"mapbiomas_collection60_integration_v1"
"192","12","21",0,7,1985,"mapbiomas_collection60_integration_v1"
"193","21","21",5,7,1985,"mapbiomas_collection60_integration_v1"
"194","25","21",0,7,1985,"mapbiomas_collection60_integration_v1"
"195","3","25",0,7,1985,"mapbiomas_collection60_integration_v1"
"196","4","25",0,7,1985,"mapbiomas_collection60_integration_v1"
"197","12","25",0,7,1985,"mapbiomas_collection60_integration_v1"
"198","21","25",2,7,1985,"mapbiomas_collection60_integration_v1"
"199","25","25",0,7,1985,"mapbiomas_collection60_integration_v1"
"200","3","3",72,8,1985,"mapbiomas_collection60_integration_v1"
"201","4","3",18,8,1985,"mapbiomas_collection60_integration_v1"
"202","12","3",0,8,1985,"mapbiomas_collection60_integration_v1"
"203","21","3",0,8,1985,"mapbiomas_collection60_integration_v1"
"204","33","3",0,8,1985,"mapbiomas_collection60_integration_v1"
"205","3","4",40,8,1985,"mapbiomas_collection60_integration_v1"
"206","4","4",273,8,1985,"mapbiomas_collection60_integration_v1"
"207","12","4",44,8,1985,"mapbiomas_collection60_integration_v1"
"208","21","4",24,8,1985,"mapbiomas_collection60_integration_v1"
"209","33","4",0,8,1985,"mapbiomas_collection60_integration_v1"
"210","3","12",1,8,1985,"mapbiomas_collection60_integration_v1"
"211","4","12",77,8,1985,"mapbiomas_collection60_integration_v1"
"212","12","12",107,8,1985,"mapbiomas_collection60_integration_v1"
"213","21","12",21,8,1985,"mapbiomas_collection60_integration_v1"
"214","33","12",0,8,1985,"mapbiomas_collection60_integration_v1"
"215","3","21",1,8,1985,"mapbiomas_collection60_integration_v1"
"216","4","21",6,8,1985,"mapbiomas_collection60_integration_v1"
"217","12","21",6,8,1985,"mapbiomas_collection60_integration_v1"
"218","21","21",14,8,1985,"mapbiomas_collection60_integration_v1"
"219","33","21",0,8,1985,"mapbiomas_collection60_integration_v1"
"220","3","33",0,8,1985,"mapbiomas_collection60_integration_v1"
"221","4","33",0,8,1985,"mapbiomas_collection60_integration_v1"
"222","12","33",0,8,1985,"mapbiomas_collection60_integration_v1"
"223","21","33",0,8,1985,"mapbiomas_collection60_integration_v1"
"224","33","33",1,8,1985,"mapbiomas_collection60_integration_v1"
"225","3","3",213,9,1985,"mapbiomas_collection60_integration_v1"
"226","4","3",11,9,1985,"mapbiomas_collection60_integration_v1"
"227","12","3",0,9,1985,"mapbiomas_collection60_integration_v1"
"228","21","3",3,9,1985,"mapbiomas_collection60_integration_v1"
"229","25","3",0,9,1985,"mapbiomas_collection60_integration_v1"
"230","33","3",0,9,1985,"mapbiomas_collection60_integration_v1"
"231","3","4",83,9,1985,"mapbiomas_collection60_integration_v1"
"232","4","4",156,9,1985,"mapbiomas_collection60_integration_v1"
"233","12","4",54,9,1985,"mapbiomas_collection60_integration_v1"
"234","21","4",20,9,1985,"mapbiomas_collection60_integration_v1"
"235","25","4",0,9,1985,"mapbiomas_collection60_integration_v1"
"236","33","4",0,9,1985,"mapbiomas_collection60_integration_v1"
"237","3","12",7,9,1985,"mapbiomas_collection60_integration_v1"
"238","4","12",15,9,1985,"mapbiomas_collection60_integration_v1"
"239","12","12",307,9,1985,"mapbiomas_collection60_integration_v1"
"240","21","12",12,9,1985,"mapbiomas_collection60_integration_v1"
"241","25","12",0,9,1985,"mapbiomas_collection60_integration_v1"
"242","33","12",2,9,1985,"mapbiomas_collection60_integration_v1"
"243","3","21",2,9,1985,"mapbiomas_collection60_integration_v1"
"244","4","21",15,9,1985,"mapbiomas_collection60_integration_v1"
"245","12","21",14,9,1985,"mapbiomas_collection60_integration_v1"
"246","21","21",75,9,1985,"mapbiomas_collection60_integration_v1"
"247","25","21",0,9,1985,"mapbiomas_collection60_integration_v1"
"248","33","21",0,9,1985,"mapbiomas_collection60_integration_v1"
"249","3","25",0,9,1985,"mapbiomas_collection60_integration_v1"
"250","4","25",0,9,1985,"mapbiomas_collection60_integration_v1"
"251","12","25",0,9,1985,"mapbiomas_collection60_integration_v1"
"252","21","25",5,9,1985,"mapbiomas_collection60_integration_v1"
"253","25","25",0,9,1985,"mapbiomas_collection60_integration_v1"
"254","33","25",0,9,1985,"mapbiomas_collection60_integration_v1"
"255","3","33",3,9,1985,"mapbiomas_collection60_integration_v1"
"256","4","33",0,9,1985,"mapbiomas_collection60_integration_v1"
"257","12","33",2,9,1985,"mapbiomas_collection60_integration_v1"
"258","21","33",0,9,1985,"mapbiomas_collection60_integration_v1"
"259","25","33",0,9,1985,"mapbiomas_collection60_integration_v1"
"260","33","33",15,9,1985,"mapbiomas_collection60_integration_v1"
"261","3","3",258,10,1985,"mapbiomas_collection60_integration_v1"
"262","4","3",14,10,1985,"mapbiomas_collection60_integration_v1"
"263","12","3",0,10,1985,"mapbiomas_collection60_integration_v1"
"264","21","3",9,10,1985,"mapbiomas_collection60_integration_v1"
"265","25","3",0,10,1985,"mapbiomas_collection60_integration_v1"
"266","33","3",0,10,1985,"mapbiomas_collection60_integration_v1"
"267","3","4",163,10,1985,"mapbiomas_collection60_integration_v1"
"268","4","4",278,10,1985,"mapbiomas_collection60_integration_v1"
"269","12","4",21,10,1985,"mapbiomas_collection60_integration_v1"
"270","21","4",70,10,1985,"mapbiomas_collection60_integration_v1"
"271","25","4",0,10,1985,"mapbiomas_collection60_integration_v1"
"272","33","4",0,10,1985,"mapbiomas_collection60_integration_v1"
"273","3","12",4,10,1985,"mapbiomas_collection60_integration_v1"
"274","4","12",7,10,1985,"mapbiomas_collection60_integration_v1"
"275","12","12",36,10,1985,"mapbiomas_collection60_integration_v1"
"276","21","12",27,10,1985,"mapbiomas_collection60_integration_v1"
"277","25","12",0,10,1985,"mapbiomas_collection60_integration_v1"
"278","33","12",1,10,1985,"mapbiomas_collection60_integration_v1"
"279","3","21",27,10,1985,"mapbiomas_collection60_integration_v1"
"280","4","21",66,10,1985,"mapbiomas_collection60_integration_v1"
"281","12","21",22,10,1985,"mapbiomas_collection60_integration_v1"
"282","21","21",404,10,1985,"mapbiomas_collection60_integration_v1"
"283","25","21",0,10,1985,"mapbiomas_collection60_integration_v1"
"284","33","21",0,10,1985,"mapbiomas_collection60_integration_v1"
"285","3","25",0,10,1985,"mapbiomas_collection60_integration_v1"
"286","4","25",0,10,1985,"mapbiomas_collection60_integration_v1"
"287","12","25",0,10,1985,"mapbiomas_collection60_integration_v1"
"288","21","25",6,10,1985,"mapbiomas_collection60_integration_v1"
"289","25","25",0,10,1985,"mapbiomas_collection60_integration_v1"
"290","33","25",0,10,1985,"mapbiomas_collection60_integration_v1"
"291","3","33",2,10,1985,"mapbiomas_collection60_integration_v1"
"292","4","33",0,10,1985,"mapbiomas_collection60_integration_v1"
"293","12","33",2,10,1985,"mapbiomas_collection60_integration_v1"
"294","21","33",0,10,1985,"mapbiomas_collection60_integration_v1"
"295","25","33",0,10,1985,"mapbiomas_collection60_integration_v1"
"296","33","33",14,10,1985,"mapbiomas_collection60_integration_v1"
"297","3","3",12,11,1985,"mapbiomas_collection60_integration_v1"
"298","4","3",5,11,1985,"mapbiomas_collection60_integration_v1"
"299","12","3",1,11,1985,"mapbiomas_collection60_integration_v1"
"300","21","3",0,11,1985,"mapbiomas_collection60_integration_v1"
"301","25","3",0,11,1985,"mapbiomas_collection60_integration_v1"
"302","33","3",0,11,1985,"mapbiomas_collection60_integration_v1"
"303","3","4",25,11,1985,"mapbiomas_collection60_integration_v1"
"304","4","4",84,11,1985,"mapbiomas_collection60_integration_v1"
"305","12","4",13,11,1985,"mapbiomas_collection60_integration_v1"
"306","21","4",16,11,1985,"mapbiomas_collection60_integration_v1"
"307","25","4",0,11,1985,"mapbiomas_collection60_integration_v1"
"308","33","4",1,11,1985,"mapbiomas_collection60_integration_v1"
"309","3","12",1,11,1985,"mapbiomas_collection60_integration_v1"
"310","4","12",42,11,1985,"mapbiomas_collection60_integration_v1"
"311","12","12",52,11,1985,"mapbiomas_collection60_integration_v1"
"312","21","12",16,11,1985,"mapbiomas_collection60_integration_v1"
"313","25","12",0,11,1985,"mapbiomas_collection60_integration_v1"
"314","33","12",0,11,1985,"mapbiomas_collection60_integration_v1"
"315","3","21",3,11,1985,"mapbiomas_collection60_integration_v1"
"316","4","21",20,11,1985,"mapbiomas_collection60_integration_v1"
"317","12","21",8,11,1985,"mapbiomas_collection60_integration_v1"
"318","21","21",47,11,1985,"mapbiomas_collection60_integration_v1"
"319","25","21",0,11,1985,"mapbiomas_collection60_integration_v1"
"320","33","21",0,11,1985,"mapbiomas_collection60_integration_v1"
"321","3","25",0,11,1985,"mapbiomas_collection60_integration_v1"
"322","4","25",0,11,1985,"mapbiomas_collection60_integration_v1"
"323","12","25",0,11,1985,"mapbiomas_collection60_integration_v1"
"324","21","25",2,11,1985,"mapbiomas_collection60_integration_v1"
"325","25","25",0,11,1985,"mapbiomas_collection60_integration_v1"
"326","33","25",0,11,1985,"mapbiomas_collection60_integration_v1"
"327","3","33",1,11,1985,"mapbiomas_collection60_integration_v1"
"328","4","33",0,11,1985,"mapbiomas_collection60_integration_v1"
"329","12","33",0,11,1985,"mapbiomas_collection60_integration_v1"
"330","21","33",0,11,1985,"mapbiomas_collection60_integration_v1"
"331","25","33",0,11,1985,"mapbiomas_collection60_integration_v1"
"332","33","33",1,11,1985,"mapbiomas_collection60_integration_v1"
"333","3","3",81,12,1985,"mapbiomas_collection60_integration_v1"
"334","4","3",24,12,1985,"mapbiomas_collection60_integration_v1"
"335","12","3",2,12,1985,"mapbiomas_collection60_integration_v1"
"336","21","3",5,12,1985,"mapbiomas_collection60_integration_v1"
"337","25","3",0,12,1985,"mapbiomas_collection60_integration_v1"
"338","33","3",0,12,1985,"mapbiomas_collection60_integration_v1"
"339","3","4",91,12,1985,"mapbiomas_collection60_integration_v1"
"340","4","4",326,12,1985,"mapbiomas_collection60_integration_v1"
"341","12","4",40,12,1985,"mapbiomas_collection60_integration_v1"
"342","21","4",53,12,1985,"mapbiomas_collection60_integration_v1"
"343","25","4",0,12,1985,"mapbiomas_collection60_integration_v1"
"344","33","4",0,12,1985,"mapbiomas_collection60_integration_v1"
"345","3","12",1,12,1985,"mapbiomas_collection60_integration_v1"
"346","4","12",15,12,1985,"mapbiomas_collection60_integration_v1"
"347","12","12",19,12,1985,"mapbiomas_collection60_integration_v1"
"348","21","12",8,12,1985,"mapbiomas_collection60_integration_v1"
"349","25","12",0,12,1985,"mapbiomas_collection60_integration_v1"
"350","33","12",0,12,1985,"mapbiomas_collection60_integration_v1"
"351","3","21",6,12,1985,"mapbiomas_collection60_integration_v1"
"352","4","21",41,12,1985,"mapbiomas_collection60_integration_v1"
"353","12","21",20,12,1985,"mapbiomas_collection60_integration_v1"
"354","21","21",135,12,1985,"mapbiomas_collection60_integration_v1"
"355","25","21",0,12,1985,"mapbiomas_collection60_integration_v1"
"356","33","21",0,12,1985,"mapbiomas_collection60_integration_v1"
"357","3","25",0,12,1985,"mapbiomas_collection60_integration_v1"
"358","4","25",0,12,1985,"mapbiomas_collection60_integration_v1"
"359","12","25",0,12,1985,"mapbiomas_collection60_integration_v1"
"360","21","25",2,12,1985,"mapbiomas_collection60_integration_v1"
"361","25","25",0,12,1985,"mapbiomas_collection60_integration_v1"
"362","33","25",0,12,1985,"mapbiomas_collection60_integration_v1"
"363","3","33",1,12,1985,"mapbiomas_collection60_integration_v1"
"364","4","33",0,12,1985,"mapbiomas_collection60_integration_v1"
"365","12","33",0,12,1985,"mapbiomas_collection60_integration_v1"
"366","21","33",0,12,1985,"mapbiomas_collection60_integration_v1"
"367","25","33",0,12,1985,"mapbiomas_collection60_integration_v1"
"368","33","33",2,12,1985,"mapbiomas_collection60_integration_v1"
"369","3","3",19,13,1985,"mapbiomas_collection60_integration_v1"
"370","4","3",13,13,1985,"mapbiomas_collection60_integration_v1"
"371","12","3",1,13,1985,"mapbiomas_collection60_integration_v1"
"372","21","3",0,13,1985,"mapbiomas_collection60_integration_v1"
"373","25","3",0,13,1985,"mapbiomas_collection60_integration_v1"
"374","33","3",0,13,1985,"mapbiomas_collection60_integration_v1"
"375","3","4",51,13,1985,"mapbiomas_collection60_integration_v1"
"376","4","4",361,13,1985,"mapbiomas_collection60_integration_v1"
"377","12","4",8,13,1985,"mapbiomas_collection60_integration_v1"
"378","21","4",6,13,1985,"mapbiomas_collection60_integration_v1"
"379","25","4",0,13,1985,"mapbiomas_collection60_integration_v1"
"380","33","4",0,13,1985,"mapbiomas_collection60_integration_v1"
"381","3","12",0,13,1985,"mapbiomas_collection60_integration_v1"
"382","4","12",100,13,1985,"mapbiomas_collection60_integration_v1"
"383","12","12",37,13,1985,"mapbiomas_collection60_integration_v1"
"384","21","12",8,13,1985,"mapbiomas_collection60_integration_v1"
"385","25","12",0,13,1985,"mapbiomas_collection60_integration_v1"
"386","33","12",1,13,1985,"mapbiomas_collection60_integration_v1"
"387","3","21",2,13,1985,"mapbiomas_collection60_integration_v1"
"388","4","21",17,13,1985,"mapbiomas_collection60_integration_v1"
"389","12","21",1,13,1985,"mapbiomas_collection60_integration_v1"
"390","21","21",14,13,1985,"mapbiomas_collection60_integration_v1"
"391","25","21",0,13,1985,"mapbiomas_collection60_integration_v1"
"392","33","21",0,13,1985,"mapbiomas_collection60_integration_v1"
"393","3","25",0,13,1985,"mapbiomas_collection60_integration_v1"
"394","4","25",0,13,1985,"mapbiomas_collection60_integration_v1"
"395","12","25",0,13,1985,"mapbiomas_collection60_integration_v1"
"396","21","25",6,13,1985,"mapbiomas_collection60_integration_v1"
"397","25","25",0,13,1985,"mapbiomas_collection60_integration_v1"
"398","33","25",0,13,1985,"mapbiomas_collection60_integration_v1"
"399","3","33",0,13,1985,"mapbiomas_collection60_integration_v1"
"400","4","33",0,13,1985,"mapbiomas_collection60_integration_v1"
"401","12","33",0,13,1985,"mapbiomas_collection60_integration_v1"
"402","21","33",0,13,1985,"mapbiomas_collection60_integration_v1"
"403","25","33",0,13,1985,"mapbiomas_collection60_integration_v1"
"404","33","33",2,13,1985,"mapbiomas_collection60_integration_v1"
"405","3","3",37,14,1985,"mapbiomas_collection60_integration_v1"
"406","4","3",19,14,1985,"mapbiomas_collection60_integration_v1"
"407","12","3",2,14,1985,"mapbiomas_collection60_integration_v1"
"408","21","3",0,14,1985,"mapbiomas_collection60_integration_v1"
"409","25","3",0,14,1985,"mapbiomas_collection60_integration_v1"
"410","33","3",0,14,1985,"mapbiomas_collection60_integration_v1"
"411","3","4",54,14,1985,"mapbiomas_collection60_integration_v1"
"412","4","4",591,14,1985,"mapbiomas_collection60_integration_v1"
"413","12","4",29,14,1985,"mapbiomas_collection60_integration_v1"
"414","21","4",34,14,1985,"mapbiomas_collection60_integration_v1"
"415","25","4",0,14,1985,"mapbiomas_collection60_integration_v1"
"416","33","4",0,14,1985,"mapbiomas_collection60_integration_v1"
"417","3","12",3,14,1985,"mapbiomas_collection60_integration_v1"
"418","4","12",228,14,1985,"mapbiomas_collection60_integration_v1"
"419","12","12",120,14,1985,"mapbiomas_collection60_integration_v1"
"420","21","12",30,14,1985,"mapbiomas_collection60_integration_v1"
"421","25","12",0,14,1985,"mapbiomas_collection60_integration_v1"
"422","33","12",1,14,1985,"mapbiomas_collection60_integration_v1"
