"","Prediction","Reference","Freq","region","year","file"
"51","12","12",2,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"52","21","12",9,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"53","25","12",0,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"54","33","12",3,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"55","3","21",32,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"56","4","21",16,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"57","12","21",0,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"58","21","21",48,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"59","25","21",0,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"60","33","21",0,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"61","3","25",0,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"62","4","25",0,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"63","12","25",0,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"64","21","25",1,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"65","25","25",0,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"66","33","25",0,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"67","3","33",0,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"68","4","33",0,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"69","12","33",0,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"70","21","33",0,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"71","25","33",0,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"72","33","33",1,2,1985,"CERRADO_col7_gapfill_incidence_v1"
"73","3","3",77,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"74","4","3",100,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"75","12","3",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"76","21","3",3,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"77","25","3",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"78","33","3",1,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"79","3","4",38,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"80","4","4",318,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"81","12","4",14,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"82","21","4",38,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"83","25","4",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"84","33","4",1,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"85","3","12",2,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"86","4","12",4,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"87","12","12",9,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"88","21","12",9,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"89","25","12",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"90","33","12",5,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"91","3","21",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"92","4","21",7,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"93","12","21",7,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"94","21","21",19,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"95","25","21",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"96","33","21",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"97","3","25",2,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"98","4","25",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"99","12","25",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"100","21","25",3,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"101","25","25",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"102","33","25",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"103","3","33",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"104","4","33",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"105","12","33",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"106","21","33",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"107","25","33",0,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"108","33","33",3,3,1985,"CERRADO_col7_gapfill_incidence_v1"
"109","3","3",141,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"110","4","3",33,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"111","12","3",0,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"112","21","3",3,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"113","25","3",0,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"114","3","4",25,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"115","4","4",90,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"116","12","4",5,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"117","21","4",4,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"118","25","4",0,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"119","3","12",0,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"120","4","12",19,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"121","12","12",4,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"122","21","12",3,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"123","25","12",0,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"124","3","21",26,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"125","4","21",17,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"126","12","21",0,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"127","21","21",16,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"128","25","21",0,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"129","3","25",1,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"130","4","25",0,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"131","12","25",0,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"132","21","25",0,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"133","25","25",0,4,1985,"CERRADO_col7_gapfill_incidence_v1"
"134","3","3",50,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"135","4","3",25,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"136","12","3",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"137","21","3",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"138","25","3",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"139","33","3",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"140","3","4",65,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"141","4","4",494,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"142","12","4",15,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"143","21","4",24,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"144","25","4",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"145","33","4",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"146","3","12",1,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"147","4","12",52,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"148","12","12",9,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"149","21","12",15,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"150","25","12",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"151","33","12",1,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"152","3","21",7,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"153","4","21",24,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"154","12","21",2,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"155","21","21",19,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"156","25","21",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"157","33","21",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"158","3","25",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"159","4","25",1,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"160","12","25",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"161","21","25",2,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"162","25","25",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"163","33","25",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"164","3","33",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"165","4","33",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"166","12","33",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"167","21","33",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"168","25","33",0,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"169","33","33",5,5,1985,"CERRADO_col7_gapfill_incidence_v1"
"170","3","3",159,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"171","4","3",15,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"172","12","3",1,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"173","21","3",9,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"174","25","3",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"175","33","3",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"176","3","4",42,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"177","4","4",190,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"178","12","4",23,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"179","21","4",60,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"180","25","4",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"181","33","4",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"182","3","12",3,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"183","4","12",19,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"184","12","12",4,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"185","21","12",5,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"186","25","12",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"187","33","12",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"188","3","21",30,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"189","4","21",11,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"190","12","21",1,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"191","21","21",77,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"192","25","21",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"193","33","21",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"194","3","25",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"195","4","25",3,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"196","12","25",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"197","21","25",2,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"198","25","25",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"199","33","25",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"200","3","33",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"201","4","33",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"202","12","33",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"203","21","33",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"204","25","33",0,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"205","33","33",4,6,1985,"CERRADO_col7_gapfill_incidence_v1"
"206","3","3",42,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"207","4","3",33,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"208","12","3",0,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"209","21","3",1,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"210","25","3",0,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"211","3","4",47,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"212","4","4",636,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"213","12","4",10,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"214","21","4",9,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"215","25","4",0,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"216","3","12",3,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"217","4","12",71,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"218","12","12",5,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"219","21","12",16,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"220","25","12",0,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"221","3","21",2,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"222","4","21",19,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"223","12","21",0,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"224","21","21",5,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"225","25","21",0,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"226","3","25",0,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"227","4","25",1,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"228","12","25",0,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"229","21","25",2,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"230","25","25",0,7,1985,"CERRADO_col7_gapfill_incidence_v1"
"231","3","3",70,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"232","4","3",26,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"233","12","3",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"234","21","3",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"235","25","3",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"236","33","3",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"237","3","4",31,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"238","4","4",268,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"239","12","4",51,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"240","21","4",25,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"241","25","4",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"242","33","4",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"243","3","12",5,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"244","4","12",68,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"245","12","12",101,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"246","21","12",15,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"247","25","12",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"248","33","12",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"249","3","21",8,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"250","4","21",12,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"251","12","21",5,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"252","21","21",18,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"253","25","21",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"254","33","21",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"255","3","25",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"256","4","25",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"257","12","25",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"258","21","25",1,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"259","25","25",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"260","33","25",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"261","3","33",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"262","4","33",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"263","12","33",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"264","21","33",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"265","25","33",0,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"266","33","33",1,8,1985,"CERRADO_col7_gapfill_incidence_v1"
"267","3","3",223,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"268","4","3",16,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"269","12","3",4,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"270","21","3",4,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"271","25","3",0,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"272","33","3",2,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"273","3","4",68,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"274","4","4",147,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"275","12","4",46,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"276","21","4",17,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"277","25","4",0,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"278","33","4",0,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"279","3","12",5,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"280","4","12",23,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"281","12","12",303,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"282","21","12",10,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"283","25","12",0,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"284","33","12",3,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"285","3","21",11,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"286","4","21",11,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"287","12","21",22,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"288","21","21",75,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"289","25","21",0,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"290","33","21",0,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"291","3","25",0,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"292","4","25",0,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"293","12","25",1,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"294","21","25",9,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"295","25","25",0,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"296","33","25",0,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"297","3","33",1,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"298","4","33",0,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"299","12","33",1,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"300","21","33",0,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"301","25","33",0,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"302","33","33",12,9,1985,"CERRADO_col7_gapfill_incidence_v1"
"303","3","3",240,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"304","4","3",18,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"305","12","3",0,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"306","21","3",7,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"307","25","3",0,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"308","33","3",1,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"309","3","4",151,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"310","4","4",264,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"311","12","4",26,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"312","21","4",84,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"313","25","4",0,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"314","33","4",1,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"315","3","12",6,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"316","4","12",11,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"317","12","12",29,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"318","21","12",27,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"319","25","12",0,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"320","33","12",2,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"321","3","21",56,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"322","4","21",72,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"323","12","21",25,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"324","21","21",384,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"325","25","21",0,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"326","33","21",0,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"327","3","25",0,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"328","4","25",0,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"329","12","25",0,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"330","21","25",14,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"331","25","25",0,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"332","33","25",0,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"333","3","33",1,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"334","4","33",0,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"335","12","33",1,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"336","21","33",0,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"337","25","33",0,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"338","33","33",11,10,1985,"CERRADO_col7_gapfill_incidence_v1"
"339","3","3",16,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"340","4","3",6,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"341","12","3",1,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"342","21","3",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"343","25","3",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"344","33","3",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"345","3","4",21,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"346","4","4",80,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"347","12","4",18,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"348","21","4",21,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"349","25","4",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"350","33","4",1,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"351","3","12",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"352","4","12",35,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"353","12","12",41,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"354","21","12",12,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"355","25","12",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"356","33","12",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"357","3","21",5,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"358","4","21",29,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"359","12","21",14,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"360","21","21",44,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"361","25","21",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"362","33","21",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"363","3","25",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"364","4","25",1,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"365","12","25",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"366","21","25",4,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"367","25","25",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"368","33","25",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"369","3","33",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"370","4","33",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"371","12","33",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"372","21","33",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"373","25","33",0,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"374","33","33",1,11,1985,"CERRADO_col7_gapfill_incidence_v1"
"375","3","3",84,12,1985,"CERRADO_col7_gapfill_incidence_v1"
"376","4","3",20,12,1985,"CERRADO_col7_gapfill_incidence_v1"
"377","12","3",1,12,1985,"CERRADO_col7_gapfill_incidence_v1"
