"","Prediction","Reference","Freq","region","year","file"
"2916","12","25",1,11,1987,"CERRADO_col7_gapfill_v1"
"2917","21","25",3,11,1987,"CERRADO_col7_gapfill_v1"
"2918","25","25",0,11,1987,"CERRADO_col7_gapfill_v1"
"2919","33","25",0,11,1987,"CERRADO_col7_gapfill_v1"
"2920","3","33",0,11,1987,"CERRADO_col7_gapfill_v1"
"2921","4","33",0,11,1987,"CERRADO_col7_gapfill_v1"
"2922","12","33",0,11,1987,"CERRADO_col7_gapfill_v1"
"2923","21","33",0,11,1987,"CERRADO_col7_gapfill_v1"
"2924","25","33",0,11,1987,"CERRADO_col7_gapfill_v1"
"2925","33","33",1,11,1987,"CERRADO_col7_gapfill_v1"
"2926","3","3",84,12,1987,"CERRADO_col7_gapfill_v1"
"2927","4","3",26,12,1987,"CERRADO_col7_gapfill_v1"
"2928","12","3",1,12,1987,"CERRADO_col7_gapfill_v1"
"2929","21","3",3,12,1987,"CERRADO_col7_gapfill_v1"
"2930","25","3",0,12,1987,"CERRADO_col7_gapfill_v1"
"2931","33","3",1,12,1987,"CERRADO_col7_gapfill_v1"
"2932","3","4",86,12,1987,"CERRADO_col7_gapfill_v1"
"2933","4","4",318,12,1987,"CERRADO_col7_gapfill_v1"
"2934","12","4",43,12,1987,"CERRADO_col7_gapfill_v1"
"2935","21","4",64,12,1987,"CERRADO_col7_gapfill_v1"
"2936","25","4",0,12,1987,"CERRADO_col7_gapfill_v1"
"2937","33","4",0,12,1987,"CERRADO_col7_gapfill_v1"
"2938","3","12",1,12,1987,"CERRADO_col7_gapfill_v1"
"2939","4","12",10,12,1987,"CERRADO_col7_gapfill_v1"
"2940","12","12",16,12,1987,"CERRADO_col7_gapfill_v1"
"2941","21","12",5,12,1987,"CERRADO_col7_gapfill_v1"
"2942","25","12",0,12,1987,"CERRADO_col7_gapfill_v1"
"2943","33","12",0,12,1987,"CERRADO_col7_gapfill_v1"
"2944","3","21",6,12,1987,"CERRADO_col7_gapfill_v1"
"2945","4","21",33,12,1987,"CERRADO_col7_gapfill_v1"
"2946","12","21",19,12,1987,"CERRADO_col7_gapfill_v1"
"2947","21","21",145,12,1987,"CERRADO_col7_gapfill_v1"
"2948","25","21",0,12,1987,"CERRADO_col7_gapfill_v1"
"2949","33","21",0,12,1987,"CERRADO_col7_gapfill_v1"
"2950","3","25",0,12,1987,"CERRADO_col7_gapfill_v1"
"2951","4","25",2,12,1987,"CERRADO_col7_gapfill_v1"
"2952","12","25",0,12,1987,"CERRADO_col7_gapfill_v1"
"2953","21","25",8,12,1987,"CERRADO_col7_gapfill_v1"
"2954","25","25",0,12,1987,"CERRADO_col7_gapfill_v1"
"2955","33","25",0,12,1987,"CERRADO_col7_gapfill_v1"
"2956","3","33",0,12,1987,"CERRADO_col7_gapfill_v1"
"2957","4","33",0,12,1987,"CERRADO_col7_gapfill_v1"
"2958","12","33",0,12,1987,"CERRADO_col7_gapfill_v1"
"2959","21","33",0,12,1987,"CERRADO_col7_gapfill_v1"
"2960","25","33",0,12,1987,"CERRADO_col7_gapfill_v1"
"2961","33","33",1,12,1987,"CERRADO_col7_gapfill_v1"
"2962","3","3",19,13,1987,"CERRADO_col7_gapfill_v1"
"2963","4","3",12,13,1987,"CERRADO_col7_gapfill_v1"
"2964","12","3",0,13,1987,"CERRADO_col7_gapfill_v1"
"2965","21","3",0,13,1987,"CERRADO_col7_gapfill_v1"
"2966","25","3",0,13,1987,"CERRADO_col7_gapfill_v1"
"2967","33","3",0,13,1987,"CERRADO_col7_gapfill_v1"
"2968","3","4",50,13,1987,"CERRADO_col7_gapfill_v1"
"2969","4","4",373,13,1987,"CERRADO_col7_gapfill_v1"
"2970","12","4",11,13,1987,"CERRADO_col7_gapfill_v1"
"2971","21","4",7,13,1987,"CERRADO_col7_gapfill_v1"
"2972","25","4",0,13,1987,"CERRADO_col7_gapfill_v1"
"2973","33","4",0,13,1987,"CERRADO_col7_gapfill_v1"
"2974","3","12",1,13,1987,"CERRADO_col7_gapfill_v1"
"2975","4","12",86,13,1987,"CERRADO_col7_gapfill_v1"
"2976","12","12",36,13,1987,"CERRADO_col7_gapfill_v1"
"2977","21","12",3,13,1987,"CERRADO_col7_gapfill_v1"
"2978","25","12",0,13,1987,"CERRADO_col7_gapfill_v1"
"2979","33","12",2,13,1987,"CERRADO_col7_gapfill_v1"
"2980","3","21",1,13,1987,"CERRADO_col7_gapfill_v1"
"2981","4","21",16,13,1987,"CERRADO_col7_gapfill_v1"
"2982","12","21",0,13,1987,"CERRADO_col7_gapfill_v1"
"2983","21","21",19,13,1987,"CERRADO_col7_gapfill_v1"
"2984","25","21",0,13,1987,"CERRADO_col7_gapfill_v1"
"2985","33","21",0,13,1987,"CERRADO_col7_gapfill_v1"
"2986","3","25",0,13,1987,"CERRADO_col7_gapfill_v1"
"2987","4","25",2,13,1987,"CERRADO_col7_gapfill_v1"
"2988","12","25",0,13,1987,"CERRADO_col7_gapfill_v1"
"2989","21","25",8,13,1987,"CERRADO_col7_gapfill_v1"
"2990","25","25",0,13,1987,"CERRADO_col7_gapfill_v1"
"2991","33","25",0,13,1987,"CERRADO_col7_gapfill_v1"
"2992","3","33",0,13,1987,"CERRADO_col7_gapfill_v1"
"2993","4","33",0,13,1987,"CERRADO_col7_gapfill_v1"
"2994","12","33",0,13,1987,"CERRADO_col7_gapfill_v1"
"2995","21","33",0,13,1987,"CERRADO_col7_gapfill_v1"
"2996","25","33",0,13,1987,"CERRADO_col7_gapfill_v1"
"2997","33","33",1,13,1987,"CERRADO_col7_gapfill_v1"
"2998","3","3",29,14,1987,"CERRADO_col7_gapfill_v1"
"2999","4","3",21,14,1987,"CERRADO_col7_gapfill_v1"
"3000","12","3",1,14,1987,"CERRADO_col7_gapfill_v1"
"3001","21","3",0,14,1987,"CERRADO_col7_gapfill_v1"
"3002","25","3",0,14,1987,"CERRADO_col7_gapfill_v1"
"3003","3","4",54,14,1987,"CERRADO_col7_gapfill_v1"
"3004","4","4",602,14,1987,"CERRADO_col7_gapfill_v1"
"3005","12","4",35,14,1987,"CERRADO_col7_gapfill_v1"
"3006","21","4",36,14,1987,"CERRADO_col7_gapfill_v1"
"3007","25","4",0,14,1987,"CERRADO_col7_gapfill_v1"
"3008","3","12",9,14,1987,"CERRADO_col7_gapfill_v1"
"3009","4","12",197,14,1987,"CERRADO_col7_gapfill_v1"
"3010","12","12",106,14,1987,"CERRADO_col7_gapfill_v1"
"3011","21","12",28,14,1987,"CERRADO_col7_gapfill_v1"
"3012","25","12",0,14,1987,"CERRADO_col7_gapfill_v1"
"3013","3","21",2,14,1987,"CERRADO_col7_gapfill_v1"
"3014","4","21",37,14,1987,"CERRADO_col7_gapfill_v1"
"3015","12","21",7,14,1987,"CERRADO_col7_gapfill_v1"
"3016","21","21",128,14,1987,"CERRADO_col7_gapfill_v1"
"3017","25","21",0,14,1987,"CERRADO_col7_gapfill_v1"
"3018","3","25",0,14,1987,"CERRADO_col7_gapfill_v1"
"3019","4","25",3,14,1987,"CERRADO_col7_gapfill_v1"
"3020","12","25",1,14,1987,"CERRADO_col7_gapfill_v1"
"3021","21","25",5,14,1987,"CERRADO_col7_gapfill_v1"
"3022","25","25",0,14,1987,"CERRADO_col7_gapfill_v1"
"3023","3","3",96,15,1987,"CERRADO_col7_gapfill_v1"
"3024","4","3",31,15,1987,"CERRADO_col7_gapfill_v1"
"3025","12","3",4,15,1987,"CERRADO_col7_gapfill_v1"
"3026","21","3",4,15,1987,"CERRADO_col7_gapfill_v1"
"3027","25","3",0,15,1987,"CERRADO_col7_gapfill_v1"
"3028","33","3",2,15,1987,"CERRADO_col7_gapfill_v1"
"3029","3","4",45,15,1987,"CERRADO_col7_gapfill_v1"
"3030","4","4",115,15,1987,"CERRADO_col7_gapfill_v1"
"3031","12","4",53,15,1987,"CERRADO_col7_gapfill_v1"
"3032","21","4",40,15,1987,"CERRADO_col7_gapfill_v1"
"3033","25","4",0,15,1987,"CERRADO_col7_gapfill_v1"
"3034","33","4",0,15,1987,"CERRADO_col7_gapfill_v1"
"3035","3","12",3,15,1987,"CERRADO_col7_gapfill_v1"
"3036","4","12",11,15,1987,"CERRADO_col7_gapfill_v1"
"3037","12","12",27,15,1987,"CERRADO_col7_gapfill_v1"
"3038","21","12",21,15,1987,"CERRADO_col7_gapfill_v1"
"3039","25","12",0,15,1987,"CERRADO_col7_gapfill_v1"
"3040","33","12",2,15,1987,"CERRADO_col7_gapfill_v1"
"3041","3","21",34,15,1987,"CERRADO_col7_gapfill_v1"
"3042","4","21",27,15,1987,"CERRADO_col7_gapfill_v1"
"3043","12","21",23,15,1987,"CERRADO_col7_gapfill_v1"
"3044","21","21",249,15,1987,"CERRADO_col7_gapfill_v1"
"3045","25","21",0,15,1987,"CERRADO_col7_gapfill_v1"
"3046","33","21",0,15,1987,"CERRADO_col7_gapfill_v1"
"3047","3","25",0,15,1987,"CERRADO_col7_gapfill_v1"
"3048","4","25",1,15,1987,"CERRADO_col7_gapfill_v1"
"3049","12","25",2,15,1987,"CERRADO_col7_gapfill_v1"
"3050","21","25",9,15,1987,"CERRADO_col7_gapfill_v1"
"3051","25","25",0,15,1987,"CERRADO_col7_gapfill_v1"
"3052","33","25",1,15,1987,"CERRADO_col7_gapfill_v1"
"3053","3","33",0,15,1987,"CERRADO_col7_gapfill_v1"
"3054","4","33",0,15,1987,"CERRADO_col7_gapfill_v1"
"3055","12","33",0,15,1987,"CERRADO_col7_gapfill_v1"
"3056","21","33",0,15,1987,"CERRADO_col7_gapfill_v1"
"3057","25","33",0,15,1987,"CERRADO_col7_gapfill_v1"
"3058","33","33",1,15,1987,"CERRADO_col7_gapfill_v1"
"3059","3","3",93,16,1987,"CERRADO_col7_gapfill_v1"
"3060","4","3",7,16,1987,"CERRADO_col7_gapfill_v1"
"3061","12","3",0,16,1987,"CERRADO_col7_gapfill_v1"
"3062","21","3",0,16,1987,"CERRADO_col7_gapfill_v1"
"3063","25","3",0,16,1987,"CERRADO_col7_gapfill_v1"
"3064","33","3",1,16,1987,"CERRADO_col7_gapfill_v1"
"3065","3","4",53,16,1987,"CERRADO_col7_gapfill_v1"
"3066","4","4",133,16,1987,"CERRADO_col7_gapfill_v1"
"3067","12","4",41,16,1987,"CERRADO_col7_gapfill_v1"
"3068","21","4",21,16,1987,"CERRADO_col7_gapfill_v1"
"3069","25","4",0,16,1987,"CERRADO_col7_gapfill_v1"
"3070","33","4",0,16,1987,"CERRADO_col7_gapfill_v1"
"3071","3","12",2,16,1987,"CERRADO_col7_gapfill_v1"
"3072","4","12",7,16,1987,"CERRADO_col7_gapfill_v1"
"3073","12","12",21,16,1987,"CERRADO_col7_gapfill_v1"
"3074","21","12",6,16,1987,"CERRADO_col7_gapfill_v1"
"3075","25","12",0,16,1987,"CERRADO_col7_gapfill_v1"
"3076","33","12",0,16,1987,"CERRADO_col7_gapfill_v1"
"3077","3","21",1,16,1987,"CERRADO_col7_gapfill_v1"
"3078","4","21",18,16,1987,"CERRADO_col7_gapfill_v1"
"3079","12","21",20,16,1987,"CERRADO_col7_gapfill_v1"
"3080","21","21",72,16,1987,"CERRADO_col7_gapfill_v1"
"3081","25","21",0,16,1987,"CERRADO_col7_gapfill_v1"
"3082","33","21",0,16,1987,"CERRADO_col7_gapfill_v1"
"3083","3","25",0,16,1987,"CERRADO_col7_gapfill_v1"
"3084","4","25",0,16,1987,"CERRADO_col7_gapfill_v1"
"3085","12","25",0,16,1987,"CERRADO_col7_gapfill_v1"
"3086","21","25",3,16,1987,"CERRADO_col7_gapfill_v1"
"3087","25","25",0,16,1987,"CERRADO_col7_gapfill_v1"
"3088","33","25",0,16,1987,"CERRADO_col7_gapfill_v1"
"3089","3","33",1,16,1987,"CERRADO_col7_gapfill_v1"
"3090","4","33",0,16,1987,"CERRADO_col7_gapfill_v1"
"3091","12","33",0,16,1987,"CERRADO_col7_gapfill_v1"
"3092","21","33",0,16,1987,"CERRADO_col7_gapfill_v1"
"3093","25","33",0,16,1987,"CERRADO_col7_gapfill_v1"
"3094","33","33",0,16,1987,"CERRADO_col7_gapfill_v1"
"3095","3","3",143,17,1987,"CERRADO_col7_gapfill_v1"
"3096","4","3",15,17,1987,"CERRADO_col7_gapfill_v1"
"3097","12","3",1,17,1987,"CERRADO_col7_gapfill_v1"
"3098","21","3",3,17,1987,"CERRADO_col7_gapfill_v1"
"3099","25","3",0,17,1987,"CERRADO_col7_gapfill_v1"
"3100","33","3",3,17,1987,"CERRADO_col7_gapfill_v1"
"3101","3","4",59,17,1987,"CERRADO_col7_gapfill_v1"
"3102","4","4",95,17,1987,"CERRADO_col7_gapfill_v1"
"3103","12","4",44,17,1987,"CERRADO_col7_gapfill_v1"
"3104","21","4",50,17,1987,"CERRADO_col7_gapfill_v1"
"3105","25","4",0,17,1987,"CERRADO_col7_gapfill_v1"
"3106","33","4",0,17,1987,"CERRADO_col7_gapfill_v1"
"3107","3","12",0,17,1987,"CERRADO_col7_gapfill_v1"
"3108","4","12",2,17,1987,"CERRADO_col7_gapfill_v1"
"3109","12","12",20,17,1987,"CERRADO_col7_gapfill_v1"
"3110","21","12",4,17,1987,"CERRADO_col7_gapfill_v1"
"3111","25","12",0,17,1987,"CERRADO_col7_gapfill_v1"
"3112","33","12",0,17,1987,"CERRADO_col7_gapfill_v1"
"3113","3","21",6,17,1987,"CERRADO_col7_gapfill_v1"
"3114","4","21",4,17,1987,"CERRADO_col7_gapfill_v1"
"3115","12","21",13,17,1987,"CERRADO_col7_gapfill_v1"
"3116","21","21",68,17,1987,"CERRADO_col7_gapfill_v1"
"3117","25","21",0,17,1987,"CERRADO_col7_gapfill_v1"
"3118","33","21",0,17,1987,"CERRADO_col7_gapfill_v1"
"3119","3","25",0,17,1987,"CERRADO_col7_gapfill_v1"
"3120","4","25",0,17,1987,"CERRADO_col7_gapfill_v1"
"3121","12","25",0,17,1987,"CERRADO_col7_gapfill_v1"
"3122","21","25",5,17,1987,"CERRADO_col7_gapfill_v1"
"3123","25","25",0,17,1987,"CERRADO_col7_gapfill_v1"
"3124","33","25",0,17,1987,"CERRADO_col7_gapfill_v1"
"3125","3","33",0,17,1987,"CERRADO_col7_gapfill_v1"
"3126","4","33",0,17,1987,"CERRADO_col7_gapfill_v1"
"3127","12","33",0,17,1987,"CERRADO_col7_gapfill_v1"
"3128","21","33",0,17,1987,"CERRADO_col7_gapfill_v1"
"3129","25","33",0,17,1987,"CERRADO_col7_gapfill_v1"
"3130","33","33",1,17,1987,"CERRADO_col7_gapfill_v1"
"3131","3","3",726,18,1987,"CERRADO_col7_gapfill_v1"
"3132","4","3",64,18,1987,"CERRADO_col7_gapfill_v1"
"3133","12","3",0,18,1987,"CERRADO_col7_gapfill_v1"
"3134","21","3",1,18,1987,"CERRADO_col7_gapfill_v1"
"3135","25","3",0,18,1987,"CERRADO_col7_gapfill_v1"
"3136","33","3",0,18,1987,"CERRADO_col7_gapfill_v1"
"3137","3","4",80,18,1987,"CERRADO_col7_gapfill_v1"
"3138","4","4",267,18,1987,"CERRADO_col7_gapfill_v1"
"3139","12","4",47,18,1987,"CERRADO_col7_gapfill_v1"
"3140","21","4",30,18,1987,"CERRADO_col7_gapfill_v1"
"3141","25","4",0,18,1987,"CERRADO_col7_gapfill_v1"
"3142","33","4",0,18,1987,"CERRADO_col7_gapfill_v1"
"3143","3","12",6,18,1987,"CERRADO_col7_gapfill_v1"
"3144","4","12",52,18,1987,"CERRADO_col7_gapfill_v1"
"3145","12","12",60,18,1987,"CERRADO_col7_gapfill_v1"
"3146","21","12",13,18,1987,"CERRADO_col7_gapfill_v1"
"3147","25","12",0,18,1987,"CERRADO_col7_gapfill_v1"
"3148","33","12",0,18,1987,"CERRADO_col7_gapfill_v1"
"3149","3","21",5,18,1987,"CERRADO_col7_gapfill_v1"
"3150","4","21",20,18,1987,"CERRADO_col7_gapfill_v1"
"3151","12","21",16,18,1987,"CERRADO_col7_gapfill_v1"
"3152","21","21",135,18,1987,"CERRADO_col7_gapfill_v1"
"3153","25","21",0,18,1987,"CERRADO_col7_gapfill_v1"
"3154","33","21",0,18,1987,"CERRADO_col7_gapfill_v1"
"3155","3","25",0,18,1987,"CERRADO_col7_gapfill_v1"
"3156","4","25",0,18,1987,"CERRADO_col7_gapfill_v1"
"3157","12","25",0,18,1987,"CERRADO_col7_gapfill_v1"
"3158","21","25",18,18,1987,"CERRADO_col7_gapfill_v1"
"3159","25","25",0,18,1987,"CERRADO_col7_gapfill_v1"
"3160","33","25",0,18,1987,"CERRADO_col7_gapfill_v1"
"3161","3","33",1,18,1987,"CERRADO_col7_gapfill_v1"
"3162","4","33",0,18,1987,"CERRADO_col7_gapfill_v1"
"3163","12","33",0,18,1987,"CERRADO_col7_gapfill_v1"
"3164","21","33",0,18,1987,"CERRADO_col7_gapfill_v1"
"3165","25","33",0,18,1987,"CERRADO_col7_gapfill_v1"
"3166","33","33",2,18,1987,"CERRADO_col7_gapfill_v1"
"3167","3","3",49,19,1987,"CERRADO_col7_gapfill_v1"
"3168","4","3",13,19,1987,"CERRADO_col7_gapfill_v1"
"3169","12","3",1,19,1987,"CERRADO_col7_gapfill_v1"
"3170","21","3",4,19,1987,"CERRADO_col7_gapfill_v1"
"3171","25","3",0,19,1987,"CERRADO_col7_gapfill_v1"
"3172","33","3",0,19,1987,"CERRADO_col7_gapfill_v1"
"3173","3","4",19,19,1987,"CERRADO_col7_gapfill_v1"
"3174","4","4",70,19,1987,"CERRADO_col7_gapfill_v1"
"3175","12","4",10,19,1987,"CERRADO_col7_gapfill_v1"
"3176","21","4",19,19,1987,"CERRADO_col7_gapfill_v1"
"3177","25","4",0,19,1987,"CERRADO_col7_gapfill_v1"
"3178","33","4",0,19,1987,"CERRADO_col7_gapfill_v1"
"3179","3","12",6,19,1987,"CERRADO_col7_gapfill_v1"
"3180","4","12",5,19,1987,"CERRADO_col7_gapfill_v1"
"3181","12","12",12,19,1987,"CERRADO_col7_gapfill_v1"
"3182","21","12",6,19,1987,"CERRADO_col7_gapfill_v1"
"3183","25","12",0,19,1987,"CERRADO_col7_gapfill_v1"
"3184","33","12",1,19,1987,"CERRADO_col7_gapfill_v1"
"3185","3","21",7,19,1987,"CERRADO_col7_gapfill_v1"
"3186","4","21",22,19,1987,"CERRADO_col7_gapfill_v1"
"3187","12","21",1,19,1987,"CERRADO_col7_gapfill_v1"
"3188","21","21",139,19,1987,"CERRADO_col7_gapfill_v1"
"3189","25","21",0,19,1987,"CERRADO_col7_gapfill_v1"
"3190","33","21",0,19,1987,"CERRADO_col7_gapfill_v1"
"3191","3","25",0,19,1987,"CERRADO_col7_gapfill_v1"
"3192","4","25",0,19,1987,"CERRADO_col7_gapfill_v1"
"3193","12","25",0,19,1987,"CERRADO_col7_gapfill_v1"
"3194","21","25",10,19,1987,"CERRADO_col7_gapfill_v1"
"3195","25","25",0,19,1987,"CERRADO_col7_gapfill_v1"
"3196","33","25",0,19,1987,"CERRADO_col7_gapfill_v1"
"3197","3","33",0,19,1987,"CERRADO_col7_gapfill_v1"
"3198","4","33",0,19,1987,"CERRADO_col7_gapfill_v1"
"3199","12","33",0,19,1987,"CERRADO_col7_gapfill_v1"
"3200","21","33",0,19,1987,"CERRADO_col7_gapfill_v1"
"3201","25","33",0,19,1987,"CERRADO_col7_gapfill_v1"
"3202","33","33",1,19,1987,"CERRADO_col7_gapfill_v1"
"3203","3","3",72,20,1987,"CERRADO_col7_gapfill_v1"
"3204","4","3",5,20,1987,"CERRADO_col7_gapfill_v1"
"3205","12","3",0,20,1987,"CERRADO_col7_gapfill_v1"
"3206","21","3",2,20,1987,"CERRADO_col7_gapfill_v1"
"3207","25","3",0,20,1987,"CERRADO_col7_gapfill_v1"
"3208","33","3",0,20,1987,"CERRADO_col7_gapfill_v1"
"3209","3","4",92,20,1987,"CERRADO_col7_gapfill_v1"
"3210","4","4",230,20,1987,"CERRADO_col7_gapfill_v1"
"3211","12","4",26,20,1987,"CERRADO_col7_gapfill_v1"
"3212","21","4",41,20,1987,"CERRADO_col7_gapfill_v1"
"3213","25","4",0,20,1987,"CERRADO_col7_gapfill_v1"
"3214","33","4",0,20,1987,"CERRADO_col7_gapfill_v1"
"3215","3","12",6,20,1987,"CERRADO_col7_gapfill_v1"
"3216","4","12",16,20,1987,"CERRADO_col7_gapfill_v1"
"3217","12","12",19,20,1987,"CERRADO_col7_gapfill_v1"
"3218","21","12",9,20,1987,"CERRADO_col7_gapfill_v1"
"3219","25","12",0,20,1987,"CERRADO_col7_gapfill_v1"
"3220","33","12",0,20,1987,"CERRADO_col7_gapfill_v1"
"3221","3","21",15,20,1987,"CERRADO_col7_gapfill_v1"
"3222","4","21",37,20,1987,"CERRADO_col7_gapfill_v1"
"3223","12","21",14,20,1987,"CERRADO_col7_gapfill_v1"
"3224","21","21",257,20,1987,"CERRADO_col7_gapfill_v1"
"3225","25","21",0,20,1987,"CERRADO_col7_gapfill_v1"
"3226","33","21",0,20,1987,"CERRADO_col7_gapfill_v1"
"3227","3","25",0,20,1987,"CERRADO_col7_gapfill_v1"
"3228","4","25",0,20,1987,"CERRADO_col7_gapfill_v1"
"3229","12","25",0,20,1987,"CERRADO_col7_gapfill_v1"
"3230","21","25",10,20,1987,"CERRADO_col7_gapfill_v1"
"3231","25","25",0,20,1987,"CERRADO_col7_gapfill_v1"
"3232","33","25",0,20,1987,"CERRADO_col7_gapfill_v1"
"3233","3","33",0,20,1987,"CERRADO_col7_gapfill_v1"
"3234","4","33",0,20,1987,"CERRADO_col7_gapfill_v1"
"3235","12","33",0,20,1987,"CERRADO_col7_gapfill_v1"
"3236","21","33",0,20,1987,"CERRADO_col7_gapfill_v1"
"3237","25","33",0,20,1987,"CERRADO_col7_gapfill_v1"
"3238","33","33",1,20,1987,"CERRADO_col7_gapfill_v1"
"3239","3","3",101,21,1987,"CERRADO_col7_gapfill_v1"
"3240","4","3",3,21,1987,"CERRADO_col7_gapfill_v1"
"3241","12","3",1,21,1987,"CERRADO_col7_gapfill_v1"
"3242","21","3",4,21,1987,"CERRADO_col7_gapfill_v1"
"3243","25","3",0,21,1987,"CERRADO_col7_gapfill_v1"
"3244","33","3",0,21,1987,"CERRADO_col7_gapfill_v1"
"3245","3","4",29,21,1987,"CERRADO_col7_gapfill_v1"
"3246","4","4",32,21,1987,"CERRADO_col7_gapfill_v1"
"3247","12","4",2,21,1987,"CERRADO_col7_gapfill_v1"
"3248","21","4",11,21,1987,"CERRADO_col7_gapfill_v1"
"3249","25","4",0,21,1987,"CERRADO_col7_gapfill_v1"
"3250","33","4",0,21,1987,"CERRADO_col7_gapfill_v1"
"3251","3","12",8,21,1987,"CERRADO_col7_gapfill_v1"
"3252","4","12",5,21,1987,"CERRADO_col7_gapfill_v1"
"3253","12","12",15,21,1987,"CERRADO_col7_gapfill_v1"
"3254","21","12",14,21,1987,"CERRADO_col7_gapfill_v1"
"3255","25","12",0,21,1987,"CERRADO_col7_gapfill_v1"
"3256","33","12",0,21,1987,"CERRADO_col7_gapfill_v1"
"3257","3","21",24,21,1987,"CERRADO_col7_gapfill_v1"
"3258","4","21",10,21,1987,"CERRADO_col7_gapfill_v1"
"3259","12","21",7,21,1987,"CERRADO_col7_gapfill_v1"
"3260","21","21",588,21,1987,"CERRADO_col7_gapfill_v1"
"3261","25","21",0,21,1987,"CERRADO_col7_gapfill_v1"
"3262","33","21",0,21,1987,"CERRADO_col7_gapfill_v1"
"3263","3","25",0,21,1987,"CERRADO_col7_gapfill_v1"
"3264","4","25",1,21,1987,"CERRADO_col7_gapfill_v1"
"3265","12","25",0,21,1987,"CERRADO_col7_gapfill_v1"
"3266","21","25",19,21,1987,"CERRADO_col7_gapfill_v1"
"3267","25","25",0,21,1987,"CERRADO_col7_gapfill_v1"
"3268","33","25",0,21,1987,"CERRADO_col7_gapfill_v1"
"3269","3","33",0,21,1987,"CERRADO_col7_gapfill_v1"
"3270","4","33",0,21,1987,"CERRADO_col7_gapfill_v1"
"3271","12","33",0,21,1987,"CERRADO_col7_gapfill_v1"
"3272","21","33",0,21,1987,"CERRADO_col7_gapfill_v1"
"3273","25","33",0,21,1987,"CERRADO_col7_gapfill_v1"
"3274","33","33",8,21,1987,"CERRADO_col7_gapfill_v1"
"3275","3","3",60,22,1987,"CERRADO_col7_gapfill_v1"
"3276","4","3",9,22,1987,"CERRADO_col7_gapfill_v1"
"3277","12","3",0,22,1987,"CERRADO_col7_gapfill_v1"
"3278","21","3",3,22,1987,"CERRADO_col7_gapfill_v1"
"3279","25","3",0,22,1987,"CERRADO_col7_gapfill_v1"
"3280","33","3",0,22,1987,"CERRADO_col7_gapfill_v1"
"3281","3","4",36,22,1987,"CERRADO_col7_gapfill_v1"
"3282","4","4",49,22,1987,"CERRADO_col7_gapfill_v1"
"3283","12","4",3,22,1987,"CERRADO_col7_gapfill_v1"
"3284","21","4",8,22,1987,"CERRADO_col7_gapfill_v1"
"3285","25","4",0,22,1987,"CERRADO_col7_gapfill_v1"
"3286","33","4",0,22,1987,"CERRADO_col7_gapfill_v1"
"3287","3","12",5,22,1987,"CERRADO_col7_gapfill_v1"
"3288","4","12",3,22,1987,"CERRADO_col7_gapfill_v1"
"3289","12","12",7,22,1987,"CERRADO_col7_gapfill_v1"
"3290","21","12",2,22,1987,"CERRADO_col7_gapfill_v1"
"3291","25","12",0,22,1987,"CERRADO_col7_gapfill_v1"
"3292","33","12",0,22,1987,"CERRADO_col7_gapfill_v1"
"3293","3","21",6,22,1987,"CERRADO_col7_gapfill_v1"
"3294","4","21",8,22,1987,"CERRADO_col7_gapfill_v1"
"3295","12","21",3,22,1987,"CERRADO_col7_gapfill_v1"
"3296","21","21",161,22,1987,"CERRADO_col7_gapfill_v1"
"3297","25","21",0,22,1987,"CERRADO_col7_gapfill_v1"
"3298","33","21",0,22,1987,"CERRADO_col7_gapfill_v1"
"3299","3","25",0,22,1987,"CERRADO_col7_gapfill_v1"
"3300","4","25",0,22,1987,"CERRADO_col7_gapfill_v1"
"3301","12","25",0,22,1987,"CERRADO_col7_gapfill_v1"
"3302","21","25",1,22,1987,"CERRADO_col7_gapfill_v1"
"3303","25","25",0,22,1987,"CERRADO_col7_gapfill_v1"
"3304","33","25",0,22,1987,"CERRADO_col7_gapfill_v1"
"3305","3","33",0,22,1987,"CERRADO_col7_gapfill_v1"
"3306","4","33",0,22,1987,"CERRADO_col7_gapfill_v1"
"3307","12","33",0,22,1987,"CERRADO_col7_gapfill_v1"
"3308","21","33",0,22,1987,"CERRADO_col7_gapfill_v1"
"3309","25","33",0,22,1987,"CERRADO_col7_gapfill_v1"
"3310","33","33",2,22,1987,"CERRADO_col7_gapfill_v1"
"3311","3","3",80,23,1987,"CERRADO_col7_gapfill_v1"
"3312","4","3",6,23,1987,"CERRADO_col7_gapfill_v1"
"3313","12","3",1,23,1987,"CERRADO_col7_gapfill_v1"
"3314","21","3",5,23,1987,"CERRADO_col7_gapfill_v1"
"3315","25","3",0,23,1987,"CERRADO_col7_gapfill_v1"
"3316","33","3",0,23,1987,"CERRADO_col7_gapfill_v1"
"3317","3","4",70,23,1987,"CERRADO_col7_gapfill_v1"
"3318","4","4",34,23,1987,"CERRADO_col7_gapfill_v1"
"3319","12","4",0,23,1987,"CERRADO_col7_gapfill_v1"
"3320","21","4",6,23,1987,"CERRADO_col7_gapfill_v1"
"3321","25","4",0,23,1987,"CERRADO_col7_gapfill_v1"
"3322","33","4",0,23,1987,"CERRADO_col7_gapfill_v1"
"3323","3","12",11,23,1987,"CERRADO_col7_gapfill_v1"
"3324","4","12",3,23,1987,"CERRADO_col7_gapfill_v1"
"3325","12","12",8,23,1987,"CERRADO_col7_gapfill_v1"
"3326","21","12",8,23,1987,"CERRADO_col7_gapfill_v1"
