"","Prediction","Reference","Freq","region","year","file"
"3990","25","4",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"3991","33","4",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"3992","3","12",2,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"3993","4","12",69,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"3994","12","12",101,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"3995","21","12",17,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"3996","25","12",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"3997","33","12",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"3998","3","21",2,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"3999","4","21",7,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4000","12","21",5,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4001","21","21",23,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4002","25","21",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4003","33","21",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4004","3","25",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4005","4","25",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4006","12","25",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4007","21","25",1,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4008","25","25",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4009","33","25",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4010","3","33",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4011","4","33",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4012","12","33",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4013","21","33",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4014","25","33",0,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4015","33","33",1,8,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4016","3","3",213,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4017","4","3",14,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4018","12","3",1,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4019","21","3",4,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4020","25","3",0,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4021","33","3",1,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4022","3","4",71,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4023","4","4",141,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4024","12","4",61,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4025","21","4",30,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4026","25","4",0,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4027","33","4",0,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4028","3","12",7,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4029","4","12",20,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4030","12","12",291,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4031","21","12",8,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4032","25","12",0,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4033","33","12",3,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4034","3","21",6,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4035","4","21",7,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4036","12","21",17,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4037","21","21",102,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4038","25","21",0,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4039","33","21",0,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4040","3","25",0,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4041","4","25",0,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4042","12","25",1,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4043","21","25",1,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4044","25","25",0,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4045","33","25",0,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4046","3","33",1,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4047","4","33",0,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4048","12","33",2,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4049","21","33",0,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4050","25","33",0,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4051","33","33",12,9,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4052","3","3",224,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4053","4","3",13,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4054","12","3",0,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4055","21","3",7,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4056","25","3",0,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4057","33","3",0,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4058","3","4",155,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4059","4","4",257,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4060","12","4",31,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4061","21","4",117,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4062","25","4",0,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4063","33","4",1,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4064","3","12",3,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4065","4","12",4,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4066","12","12",22,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4067","21","12",23,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4068","25","12",0,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4069","33","12",2,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4070","3","21",35,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4071","4","21",36,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4072","12","21",20,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4073","21","21",466,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4074","25","21",0,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4075","33","21",0,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4076","3","25",0,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4077","4","25",0,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4078","12","25",0,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4079","21","25",2,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4080","25","25",0,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4081","33","25",0,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4082","3","33",1,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4083","4","33",0,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4084","12","33",2,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4085","21","33",0,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4086","25","33",0,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4087","33","33",11,10,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4088","3","3",14,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4089","4","3",5,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4090","12","3",1,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4091","21","3",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4092","25","3",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4093","33","3",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4094","3","4",24,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4095","4","4",83,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4096","12","4",20,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4097","21","4",23,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4098","25","4",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4099","33","4",1,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4100","3","12",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4101","4","12",33,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4102","12","12",42,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4103","21","12",16,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4104","25","12",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4105","33","12",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4106","3","21",4,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4107","4","21",21,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4108","12","21",7,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4109","21","21",51,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4110","25","21",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4111","33","21",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4112","3","25",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4113","4","25",1,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4114","12","25",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4115","21","25",3,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4116","25","25",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4117","33","25",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4118","3","33",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4119","4","33",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4120","12","33",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4121","21","33",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4122","25","33",0,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4123","33","33",1,11,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4124","3","3",78,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4125","4","3",15,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4126","12","3",1,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4127","21","3",1,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4128","25","3",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4129","33","3",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4130","3","4",90,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4131","4","4",334,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4132","12","4",49,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4133","21","4",77,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4134","25","4",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4135","33","4",1,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4136","3","12",1,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4137","4","12",7,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4138","12","12",13,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4139","21","12",8,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4140","25","12",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4141","33","12",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4142","3","21",7,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4143","4","21",26,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4144","12","21",16,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4145","21","21",143,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4146","25","21",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4147","33","21",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4148","3","25",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4149","4","25",1,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4150","12","25",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4151","21","25",3,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4152","25","25",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4153","33","25",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4154","3","33",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4155","4","33",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4156","12","33",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4157","21","33",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4158","25","33",0,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4159","33","33",1,12,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4160","3","3",16,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4161","4","3",9,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4162","12","3",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4163","21","3",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4164","25","3",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4165","33","3",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4166","3","4",54,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4167","4","4",386,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4168","12","4",9,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4169","21","4",11,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4170","25","4",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4171","33","4",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4172","3","12",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4173","4","12",77,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4174","12","12",37,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4175","21","12",5,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4176","25","12",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4177","33","12",2,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4178","3","21",1,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4179","4","21",14,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4180","12","21",1,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4181","21","21",17,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4182","25","21",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4183","33","21",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4184","3","25",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4185","4","25",1,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4186","12","25",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4187","21","25",6,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4188","25","25",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4189","33","25",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4190","3","33",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4191","4","33",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4192","12","33",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4193","21","33",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4194","25","33",0,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4195","33","33",1,13,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4196","3","3",30,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4197","4","3",14,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4198","12","3",1,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4199","21","3",0,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4200","25","3",0,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4201","3","4",57,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4202","4","4",607,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4203","12","4",39,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4204","21","4",44,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4205","25","4",0,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4206","3","12",3,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4207","4","12",189,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4208","12","12",104,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4209","21","12",26,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4210","25","12",0,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4211","3","21",3,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4212","4","21",38,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4213","12","21",5,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4214","21","21",135,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4215","25","21",0,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4216","3","25",0,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4217","4","25",2,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4218","12","25",0,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4219","21","25",4,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4220","25","25",0,14,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4221","3","3",90,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4222","4","3",25,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4223","12","3",4,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4224","21","3",3,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4225","25","3",0,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4226","33","3",1,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4227","3","4",58,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4228","4","4",120,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4229","12","4",61,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4230","21","4",43,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4231","25","4",0,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4232","33","4",1,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4233","3","12",1,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4234","4","12",6,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4235","12","12",25,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4236","21","12",14,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4237","25","12",0,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4238","33","12",2,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4239","3","21",26,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4240","4","21",34,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4241","12","21",18,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4242","21","21",261,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4243","25","21",0,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4244","33","21",0,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4245","3","25",1,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4246","4","25",0,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4247","12","25",0,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4248","21","25",5,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4249","25","25",0,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4250","33","25",1,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4251","3","33",0,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4252","4","33",0,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4253","12","33",0,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4254","21","33",0,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4255","25","33",0,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4256","33","33",1,15,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4257","3","3",83,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4258","4","3",6,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4259","12","3",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4260","21","3",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4261","25","3",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4262","33","3",1,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4263","3","4",59,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4264","4","4",134,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4265","12","4",37,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4266","21","4",31,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4267","25","4",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4268","33","4",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4269","3","12",3,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4270","4","12",4,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4271","12","12",17,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4272","21","12",4,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4273","25","12",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4274","33","12",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4275","3","21",2,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4276","4","21",18,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4277","12","21",22,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4278","21","21",73,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4279","25","21",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4280","33","21",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4281","3","25",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4282","4","25",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4283","12","25",1,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4284","21","25",3,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4285","25","25",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4286","33","25",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4287","3","33",1,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4288","4","33",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4289","12","33",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4290","21","33",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4291","25","33",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4292","33","33",0,16,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4293","3","3",134,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4294","4","3",15,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4295","12","3",0,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4296","21","3",1,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4297","25","3",0,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4298","33","3",3,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4299","3","4",66,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4300","4","4",90,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4301","12","4",49,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4302","21","4",49,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4303","25","4",0,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4304","33","4",0,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4305","3","12",1,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4306","4","12",2,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4307","12","12",21,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4308","21","12",3,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4309","25","12",0,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4310","33","12",0,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4311","3","21",7,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4312","4","21",9,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4313","12","21",8,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4314","21","21",75,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4315","25","21",0,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4316","33","21",0,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4317","3","25",0,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4318","4","25",0,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4319","12","25",0,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4320","21","25",2,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
"4321","25","25",0,17,1988,"CERRADO_col7_gapfill_incidence_temporal_v1"
