system:index,area,class_id,file,territory,year,.geo
0_3_7,44.67532543945313,20,mapbiomas_collection70_integration_v2,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_8,29688.075925824025,21,mapbiomas_collection70_integration_v2,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_9,82828.60488741181,23,mapbiomas_collection70_integration_v2,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_10,2035.3194081177123,24,mapbiomas_collection70_integration_v2,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_11,18755.446394176884,25,mapbiomas_collection70_integration_v2,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_12,120751.2971217576,29,mapbiomas_collection70_integration_v2,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_13,5.676754742431634,30,mapbiomas_collection70_integration_v2,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_14,2681.4855037659113,32,mapbiomas_collection70_integration_v2,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_15,34377.26887257699,33,mapbiomas_collection70_integration_v2,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_16,15030.011833569011,39,mapbiomas_collection70_integration_v2,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_17,0.26383963623046874,40,mapbiomas_collection70_integration_v2,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_18,2748.1877034790054,41,mapbiomas_collection70_integration_v2,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_19,905.498768890381,46,mapbiomas_collection70_integration_v2,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_20,152.77236799316404,47,mapbiomas_collection70_integration_v2,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_21,701.5461505066035,48,mapbiomas_collection70_integration_v2,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_0,1241536.816520414,3,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_1,3591568.2496215133,4,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_2,23314.433799395476,5,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_3,120104.89979603334,9,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_4,233758.48262655272,11,mapbiomas_collection70_integration_v2,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
