system:index,area,class_id,territory,year,.geo
0_20_7,97.19932945538335,1214,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_8,44.05367514184568,2223,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_9,276.1445765485838,2224,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_10,88.15658825775142,2234,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_11,91.91557682275383,13123,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_12,175.85978554040537,13124,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_13,282.7465369429936,13134,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_14,135.66490145684816,23234,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_15,1779.050466698597,141234,21,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,384.3657079462309,211,22,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_1,455.83103847211106,212,22,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_2,291.3960414846219,213,22,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_3,229.1560139709489,214,22,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_4,69.52973645373534,1212,22,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_5,246.47760639557015,1213,22,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_6,95.75490964404358,1214,22,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_7,38.066403523498515,2223,22,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_8,245.7557122731938,2224,22,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_9,49.72563279254149,2234,22,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_10,77.8060669817504,13123,22,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_11,148.09442264733917,13124,22,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_12,203.16531255493362,13134,22,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_13,84.81011782495113,23234,22,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_14,1156.334448037834,141234,22,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,352.76531729034764,211,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_1,269.49780868145785,212,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_2,258.05297644885275,213,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_3,243.29666550146595,214,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_4,0.03822433532714843,219,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_5,84.88296795874025,1212,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_6,151.15609851123023,1213,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_7,60.37364043493643,1214,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_8,44.521060703674216,2223,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_9,140.24600210357718,2224,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_10,80.03107879583754,2234,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_11,106.94171901629578,13123,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_12,116.56366935101329,13124,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_13,143.19596941619884,13134,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_14,99.93180226116932,23234,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_15,809.629544916865,141234,23,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0,37.65358238043203,211,24,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_1,32.81911635888669,212,24,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_2,37.56909550189202,213,24,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_3,36.23989224035642,214,24,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_4,9.656977526367172,1212,24,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_5,33.947416811096204,1213,24,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_6,27.38018040325929,1214,24,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_7,3.679779302490235,2223,24,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_8,18.880158067626954,2224,24,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_9,7.7017740426025405,2234,24,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_10,28.332131705871568,13123,24,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_11,70.47034204772945,13124,24,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_12,296.5477988785401,13134,24,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_13,6.9126889946289065,23234,24,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_14,2545.750884297673,141234,24,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_0,471.28873316742,211,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_1,973.3301497327266,212,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_2,1030.9206779382307,213,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_3,386.47411918725584,214,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_4,40.076601146667564,219,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_5,98.57764787188724,1212,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_6,1376.7492897796153,1213,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_7,200.02499243975834,1214,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_8,90.64726091278075,2223,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_9,398.1292685933224,2224,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_10,114.80859049578858,2234,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_11,223.251667326966,13123,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_12,481.4034887767329,13124,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_13,2538.475318943782,13134,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_14,157.68813528027349,23234,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_15,9532.99552438889,141234,25,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_0,33.86648406707764,211,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_1,127.54586870385732,212,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_2,180.52829400067202,213,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_3,47.760384678955056,214,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_4,0.9390558059082033,219,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_5,17.83579546472169,1212,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_6,112.47432092248597,1213,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_7,37.55337343975831,1214,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_8,25.73212800604248,2223,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_9,52.50950305645755,2224,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_10,29.505073562866222,2234,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_11,179.6870445104385,13123,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_12,149.61087344103993,13124,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_13,654.6520467066064,13134,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_14,35.27418959686279,23234,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_15,5290.696568937809,141234,26,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_0,45.23544292437742,211,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_1,184.1734795022581,212,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_2,117.68395295672597,213,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_3,86.02642617211923,214,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_4,0.9083535004272462,219,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_5,26.0951781519775,1212,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_6,32.336729640380874,1213,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_7,21.504821347167955,1214,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_8,17.277528322326663,2223,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_9,85.56611329577643,2224,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_10,12.162877736816407,2234,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_11,146.90311854621393,13123,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_12,132.98287364758227,13124,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_13,90.16435678479006,13134,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_14,27.24129773413088,23234,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_15,1989.2271476479623,141234,27,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_0,223.55036685449306,211,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_1,144.8177990890506,212,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_2,140.27404958044477,213,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_3,250.37551082073958,214,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_4,27.328571391174318,219,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_5,33.22097068304446,1212,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_6,727.4151495702995,1213,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_7,292.46915657299866,1214,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_8,11.443485579772945,2223,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_9,115.35328566943383,2224,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_10,27.256237936096188,2234,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_11,144.771526808778,13123,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_12,333.3877958692009,13124,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_13,1071.111883044068,13134,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_14,24.966291306213375,23234,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_15,3096.901848409705,141234,28,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_0,280.88298457616935,211,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_1,224.19303213342292,212,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_2,203.01011625195335,213,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_3,110.25232502972415,214,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_4,768.4548520375831,219,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_5,125.35440221130288,1212,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_6,609.770788291097,1213,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_7,178.0117121057742,1214,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_8,22.797155930908207,2223,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_9,125.09606053533948,2224,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_10,17.268922832458493,2234,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_11,1435.4862859001591,13123,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_12,567.8485752370553,13124,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_13,1702.4707086264514,13134,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_14,34.67541695086671,23234,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_15,16232.19666316563,141234,29,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_0,41.45878915435789,211,30,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_1,281.6504677653213,212,30,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_2,205.71864987457306,213,30,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_3,99.74181897106925,214,30,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_4,8.346917700195318,1212,30,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_5,80.58252308782957,1213,30,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_6,15.975495361145017,1214,30,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_7,24.244804022583015,2223,30,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_8,144.24547640765374,2224,30,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_9,24.00834517193604,2234,30,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_10,24.699116550354013,13123,30,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_11,50.207245356628626,13124,30,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_12,133.94389933520506,13134,30,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_13,54.402739467895515,23234,30,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_14,1483.0316662276573,141234,30,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_0,222.8685164196177,211,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_1,259.44585026336614,212,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_2,160.7055203569345,213,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_3,196.0647806649782,214,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_4,0.13771807397460936,219,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_5,49.97954627337662,1212,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_6,90.83119593084797,1213,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_7,116.47048084704576,1214,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_8,22.15671329931642,2223,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_9,200.4246413124394,2224,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_10,19.038522575134277,2234,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_11,49.7556269143675,13123,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_12,615.7443277483432,13124,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_13,144.5293162378541,13134,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_14,40.523443103271475,23234,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_15,1485.0808520864778,141234,31,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_0,114.5740056141359,211,32,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_1,224.36409397876022,212,32,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_2,139.0579045990604,213,32,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_3,208.69914725586017,214,32,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_4,24.491193521057163,1212,32,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_5,139.82379884851125,1213,32,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_6,57.89914786834731,1214,32,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_7,21.805915844177257,2223,32,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_8,218.57480123693992,2224,32,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_9,42.78781633227534,2234,32,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_10,62.07675414221183,13123,32,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_11,145.78048671679764,13124,32,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_12,223.80877668035868,13134,32,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_13,82.10630485388187,23234,32,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_14,2073.694777532669,141234,32,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_0,239.1016312399933,211,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_1,240.97625987219317,212,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_2,204.7660931480712,213,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_3,231.66192880139135,214,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_4,0.3991935911865234,219,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_5,79.72035112738016,1212,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_6,112.54915989587398,1213,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_7,94.4992730346679,1214,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_8,28.427938601562484,2223,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_9,213.53887548730486,2224,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_10,36.25602219866942,2234,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_11,90.60378240606673,13123,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_12,387.8002697991941,13124,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_13,131.07360577929708,13134,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_14,71.18455069421378,23234,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_15,1372.6621084717372,141234,33,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_0,511.35921997589134,211,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_1,895.6486560593236,212,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_2,1168.580204938699,213,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_3,639.7001156483783,214,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_4,0.07114996148681642,219,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_5,198.24266830468773,1212,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_6,547.3805701726083,1213,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_7,136.43506021295156,1214,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_8,117.01891725994996,2223,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_9,629.1853254100351,2224,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_10,160.3328747266848,2234,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_11,455.0542772347395,13123,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_12,397.62400668835585,13124,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_13,527.8533787418825,13134,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_14,232.5351654896238,23234,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_15,3544.396885700628,141234,34,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_0,237.76882614892628,211,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_1,341.1511207631853,212,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_2,1376.8486465534927,213,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_3,259.23662581530726,214,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_4,0.025098096557617185,219,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_5,66.3657040035399,1212,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_6,185.8615448242186,1213,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_7,68.06364443652346,1214,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_8,61.10116279327405,2223,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_9,238.22175742108146,2224,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_10,73.23852057299806,2234,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_11,165.50920342980973,13123,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_12,355.6526962110612,13124,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_13,207.33633506378098,13134,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_14,115.24781391113264,23234,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_15,1949.6581538781986,141234,35,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_0,302.27160107006796,211,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_1,416.3631391316529,212,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_2,745.868581992297,213,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_3,225.9964275053716,214,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_4,0.012497242248535155,219,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_5,99.70114544329815,1212,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_6,171.9641344013681,1213,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_7,71.09017406384281,1214,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_8,57.81207380474847,2223,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_9,221.677863133606,2224,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_10,67.20432784857178,2234,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_11,125.27722274218743,13123,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_12,355.28064051483136,13124,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_13,198.9143022397479,13134,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_14,95.80206333776863,23234,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_15,1865.5464308918404,141234,36,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_0,111.13363146490458,211,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_1,82.31450451733396,212,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_2,8856.793653282357,213,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_3,111.13895755609137,214,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_4,6.417447953063966,219,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_5,29.312162214416475,1212,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_6,390.6714206298838,1213,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_7,43.45270305847162,1214,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_8,312.8850374827278,2223,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_9,62.193536748229945,2224,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_10,14.670249615661621,2234,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_11,663.6675190203895,13123,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_12,79.02227871997079,13124,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_13,137.73084542150534,13134,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_14,18.50065596118165,23234,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_15,521.7512740157464,141234,37,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_0,286.2271688718885,211,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_1,458.88949376092336,212,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_2,290.9633892173462,213,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_3,628.2731858809209,214,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_4,8.301152927612316,219,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_5,131.26513575860574,1212,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_6,229.14624661822484,1213,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_7,186.00155503893,1214,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_8,49.01808444171143,2223,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_9,388.2865149631951,2224,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_10,84.01678223797599,2234,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_11,411.1663705081777,13123,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_12,449.38433050170573,13124,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_13,524.2822843163559,13134,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_14,134.7409849409179,23234,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_15,5661.706568290302,141234,38,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
