system:index,area,class_id,territory,year,.geo
0_5_9,161.13132866772386,2224,6,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_10,254.9757744485456,2234,6,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_11,714.147686002507,13123,6,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_12,550.3650092719615,13124,6,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_13,8109.611834361188,13134,6,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_14,116.27781878753756,23234,6,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_15,3308.50545380124,141234,6,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,635.2926992623348,211,7,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_1,4.890040502746582,212,7,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_2,71.68458998992922,213,7,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_3,310.1849296476462,214,7,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_4,26.89652190606694,1212,7,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_5,400.99811455499423,1213,7,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_6,546.1472108618873,1214,7,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_7,0.9421903562011715,2223,7,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_8,3.00648288208008,2224,7,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_9,952.4119509976468,2234,7,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_10,251.3987104870615,13123,7,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_11,121.01535892193647,13124,7,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_12,15626.802417268107,13134,7,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_13,6.292614169006353,23234,7,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_14,6501.757990292091,141234,7,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,3087.422547351456,211,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_1,1432.407235452952,212,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_2,1653.7633901981067,213,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_3,1381.4570861375098,214,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_4,0.022860692138671874,219,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_5,698.5364390484615,1212,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_6,1750.7854097618974,1213,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_7,1465.7180499193091,1214,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_8,508.57753419988757,2223,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_9,590.7792115160532,2224,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_10,2448.0215159449167,2234,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_11,1083.8877630124143,13123,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_12,1234.935250049562,13124,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_13,7873.198534138536,13134,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_14,2391.8704480115252,23234,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_15,15758.296973129663,141234,8,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,872.0484437648254,211,9,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_1,266.0507202889384,212,9,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_2,625.137373290831,213,9,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_3,1074.539057161613,214,9,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_4,113.4963241918333,1212,9,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_5,425.25763762200893,1213,9,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_6,515.7705462597044,1214,9,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_7,122.06951745599368,2223,9,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_8,208.04164728753693,2224,9,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_9,667.6330422311418,2234,9,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_10,171.27724676715093,13123,9,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_11,299.34458830658025,13124,9,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_12,1375.7035853122647,13134,9,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_13,560.732703172181,23234,9,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
